"标题","正文"
"蔡丹青：避险情绪减弱 金银上行遇阻","　　周二外盘金银走势分化：纽约金主力6月合约下跌1.2至1349.5，纽约银主力5月合约上涨0.11至16.787。内盘金银夜盘均低开高走：AU1806暂时收于274.55，AG1806暂时收于3672。美元走强，压制金银走势。短期内投资者不再预期贸易战或叙利亚局势会损及全球经济，风险偏好上升。避险需求下降，亦令金银遭遇抛售。  　　操作建议：下方支撑犹在，逢低建立多单。  　　分析师：蔡丹青                                            (责任编辑：DF350)"
"金银延续震荡 继续关注联储官员言论","　　【外盘、消息】隔夜，COMEX金报收1351.9，日线小阴仍在日均线之上，周线维持高位横盘震荡走势，支撑1335，压力1360；COMEX银报收于16.725，日线小阳，日均线及MACD上叉略偏强，有冲击区间上沿的要求，周线还是区间，支撑16.5，压力17.0。 　　消息面：美国3月零售销售环比 0.6%，预期 0.4%，前值 -0.1%。美国4月纽约联储制造业指数 15.8，预期 18.6，前值 22.5。美国纽约联储主席杜德利称，3%乃合理的中性利率起点，2018年加息三次或四次将是合理的；亚特兰大联储主席Bostic称，美联储尚未看到薪资出现明显的改观。特朗普发推文抨击中俄玩“货币贬值游戏”。 　　【基金持仓】黄金ETF持仓865.89吨，较上日持平；白银ETF持仓量9959.22吨，较上日持平。 　　【期货走势】昨晚内盘方面，沪金、沪银期价窄幅震荡。沪金日线仍维持区间震荡走势，周线横盘；沪银日线继续震荡反复，周线空头格局未变。基本面上，昨晚美国经济数据有好有坏，两位美联储官员发言一位偏鹰派，一位中性。特朗普的推文让美元回落。叙利亚局势未形成大的影响。总体来看，金银基本面仍缺乏趋势性主导题材，本周继续关注其他联储官员言论，对于金银期价继续区间震荡对待。AU1806支撑273，压力275；AG1806支撑3620，压力3690。 　　【操作策略】沪金周线偏弱，日线区间震荡，AU1806短线应对；银周线空头，日线震荡反复，AG1806继续盘中短线为主。                                            (责任编辑：DF350)"
"蔡丹青：经济数据喜忧参半 黄金白银偏强震荡","　　周一外盘金银继续收高：纽约金主力6月合约上涨2.8至1350.7，纽约银主力5月合约上涨0.019至16.677。内盘金银夜盘窄幅震荡：AU1806暂时收于274.35，AG1806暂时收于3658。周一特朗普发表推文称，俄罗斯与中国在玩货币贬值的游戏，导致美元承压。此外英国和美国发布关于俄罗斯恶意网络攻击的警报，导致避险情绪略有上升。数据方面，美国商务部最新公布的数据显示，美国3月零售销售月率录得0.6%，高于预期的0.4%，前值为-0.1%，终结此前连跌三个月的走势。不过同时公布的美国4月纽约联储制造业指数录得15.8，低于预期的18.6和前值的22.5。总体来看，乐观的零售销售数据对金银的利空影响被其他因素抵消了部分。  　　操作建议：择机建立中长线多单。  　　分析师：蔡丹青                                             (责任编辑：DF350)"
"美俄立场左右行情发展 金银维持低多操作","　　国际现货黄金周一(04月16日)呈现震荡走势，截至出稿时间，开盘于1346.07美元/盎司，最高上涨至1348.56美元/盎司，最低下跌至1340.11美元/盎司。 　　国际现货白银周一(04月16日) 呈现震荡走势，截至出稿时间，开盘于16.632美元/盎司，最高上涨至16.679美元/盎司，最低下跌至16.554美元/盎司。 　　基本面上 　　上周六，英美法三国针对叙利亚的化武设备发动攻击，美国总统表示顺利外，后续还有德国及加拿大予以支持，而俄罗斯总统普京表示，美国对叙利亚的打击是侵略，违反了国际法；但美国驻联合国大使黑莉则提及，美方将对俄罗斯进行新一轮制裁，以惩处俄国支持叙利亚化武发展一事，可以预见的是，美俄双方争端尚难平歇，加上伊朗核协未有定论，地缘风险增温的情况下，仍助益贵金属避险买盘。 　　此外，美国财政部半年度汇率报告中，虽未将任何经济体列为汇率操纵国，但中美贸易已进入拉锯战，美国本周可能公布1000亿美元商品的进口关税清单，且特朗普开始探讨重新加入TPP的可能，这都构成中国的威胁。另本周多位美联储官员接连谈话，且周四美联储经济状况褐皮书公布，预计内容皆为看好美国经济及通胀上升，但三月已加息，推估褐皮书内容对贵金属影响中性，晚间关注美国3月零售销售月率，预期值为0.4%，前值为-0.1%，预估公布值将低于0.4%，偏利多金银。 　　技术面上 　　从技术面观察，叙利亚战事虽让地缘风险增温，但因发生时间为假日，市场已有两天时间消化，因此今早盘对金银激励效果降低，黄金日K级别的月均线虽为上升，但季线仍处整理，而日KD金叉的缺口收敛，多方上涨动能降温，短期东风双线上升角度较缓，操作保持低进高出。 　　(报价来源：恒信贵金属) 　　白银日K走势仍偏整理，短期(30分钟级别)若跌破16.5美元，则整理期将拉长，建议保持低多即可。 　　(报价来源：恒信贵金属) 　　操作策略 　　黄金：可于1333~1336做多，1350~1353止盈，跌破1328再减仓部份。 　　白银：可于16.48做多，16.7止盈，跌破16.35止损。 　　本日重点关注 　　20:30 美国3月零售销售月率、美国4月纽约联储制造业指数 　　22:00 美国2月商业库存月率、美国4月NAHB房产市场指数                                            (责任编辑：DF350)"
"乱世买黄金 贵金属不涨!?","　　国际现货黄金周一(4月16日)，开于1334.92美元/盎司，盘中最高价位为1347.19美元/盎司，最低价格为1333.38美元/盎司，收于1345.21美元/盎司，上涨10.35美元/盎司。 　　国际现货白银周一(4月16日)，开于16.475美元/盎司，盘中最高价位为16.69美元/盎司，最低价格为16.467美元/盎司，收于16.648美元/盎司，上涨0.18美元/盎司。 　　基本面上 　　美国于北京时间上周六早上约9点钟联合英国和法国对叙利亚使用了战斧巡航导弹，针对首都大马士革军事设施实施精准打击。事后俄罗斯、伊朗相继发声谴责，而与此同时，加拿大、澳大利亚等国则纷纷表示支持英美法对叙利亚的联合行动。联合国秘书长古特雷斯在回应美英法对叙袭击时称，维持和平是联合国安理会的责任，呼吁各国保持克制，避免叙利亚局势升级。 　　北京时间周一20:30，美国将公布3月零售销售数据，鉴于其一贯的巨大影响力，可能成为影响日内各大资产走势的关键因素。市场预期美国3月零售销售月率料上升0.4%，前值为下降0.1%；3月核心零售销售月率料上升0.2%，前值为上升0.2%。 　　曾成功预测量化宽松政策、货币历史波动的传奇人物Egon von Greyerz周末撰文称，未来美元将与其他货币一起崩溃，而黄金和白银有望实现重大突破。给出如下几个观点： 　　1。股市已经见顶 　　2。美元将与其他货币一起崩溃 　　3。长期内利率将大幅上升 　　4。黄金股和白银股处于“不可思议”的便宜水平。应该购买贵金属矿业股票。 　　5。现货黄金和白银已经准备好大幅上涨 　　笔者对于其所提第一及第三项深表认同，但作为国际交换货币的美元应该不至于崩坏，故黄金即便趋势仍属上涨，但也不会出现暴涨的状况。 　　技术面上 　　国际现货黄金30分钟周期，在高点1365附近出现反转急跌后，因为波段获得支撑而出现一条黑色的上升趋势线。不过在反弹遇到蓝色双重压力区后又再度回落，随着指标转弱，接下来可能会继续向下再次探测黑色的支撑。  (报价来源：恒信贵金属GTS2平台交易软件)　　白银30分钟周期，在破坏蓝色上升趋势后出现加速的下跌走势，在急跌后出现超过下跌幅度一半的反弹。短线除了出现明显的绿色三角收敛外，价格位阶也处于紫色压力及红色支撑间，在指标稍微偏弱的情况下，预期会出现缓步向下震荡的走势。  　　(报价来源：恒信贵金属GTS2平台交易软件) 　　操作策略  　　黄金： 　　若反弹迟迟无法突破1350则可于附近做空，1352止损，1340.5止盈。 　　白银： 　　反弹不过16.7做空，止盈16.57，止损16.75。 　　本周重点关注 　　4/16(一)20:30美国3月零售销售月率。 　　美国4月纽约联储制造业指数。                                            (责任编辑：DF350)"
"商品期货多数飘绿橡胶跌3% 有色金属全线上涨","摘要            【商品期货多数飘绿橡胶跌3% 有色金属全线上涨】东方财富网16日讯，周一商品期货市场多数飘绿，截至收盘，橡胶跌3%，铁矿、焦煤跌2.5%，螺纹、热卷、沥青、塑料跌逾1%，白糖、豆粕、玻璃、菜粕、原油、玉米、锰硅、鸡蛋等下跌。郑煤涨2.9%，沪镍、苹果、硅铁涨逾1%，沪锌、沪铝、沪锡、郑醇、沪银、沪铅、沪金、焦炭、沪铜等上涨。                               　　东方财富网16日讯，周一商品期货市场多数飘绿，截至收盘，橡胶跌3%，铁矿、焦煤跌2.5%，螺纹、热卷、沥青、塑料跌逾1%，白糖、豆粕、玻璃、菜粕、原油、玉米、锰硅、鸡蛋等下跌。郑煤涨2.9%，沪镍、苹果、硅铁涨逾1%，沪锌、沪铝、沪锡、郑醇、沪银、沪铅、沪金、焦炭、沪铜等上涨。 　　动力煤下行空间犹存 　　2017—2018年迎峰度冬期间，全国出现大范围极寒天气，叠加车皮计划紧张造成的铁运瓶颈，曾一度出现电煤供应严重紧缺、电厂库存一再下探、煤价大涨的局面。为保证冬季用煤需求，缓和紧张的供需形势，政府部门多管齐下抑制煤价过快上涨。 　　2018年1—2月，我国累计进口煤炭4871.4万吨，同比增长14.4%。春节过后，进口煤相对内贸煤的价格优势有所放大，加之一季度进口煤整体通关效率较高，预计3月进口量仍有增量。另外，春节期间，大部分国有煤矿在除夕至初二实行倒休，地方矿在节后也迅速恢复生产；3月煤矿开工基本维持正常，煤炭供应稳定增长。3月中上旬，全国重点煤矿原煤产量10190万吨，环比增加224万吨，增长2.25%，同比增加253万吨，增幅2.55%。进口量与产量双升，市场整体供需环境得到改善，截至3月底，全国重点电厂日均供煤357万吨，供需盈余5万吨。 　　今年以来，动力煤期货主力合约总体呈现单边下跌走势。从基本面来看，经过春节期间的集中补库以及3月以来下游开工恢复不及预期，电厂库存基本维持在20天以上的安全水平，在长协煤能够满足电厂需求的情况下，港口市场成交惨淡，传递到上游导致坑口价格加速下跌，动力煤淡季行情提前启动。从期现价差来看，当前北方港口5500大卡现货价格跌速超过期货盘面价格，随着交割月临近，动力煤1805合约仍有进一步下行的空间。 　　沪胶多空力量暂时平衡 　　节后一周，沪胶1809合约总持仓量小幅回升，多空前20席位的持仓量也呈双增格局。交易所持仓数据显示，多头前20席位的持仓量从4月4日的81658手大幅增加至4月13日的94820手，累计增加13162手；空头前20席位的持仓量从4月4日的110887手大幅回升至4月13日的126824手，累计增加15937手。由于临近东南亚产胶国割胶旺季，供给增长的预期增强，而国内轮胎企业采购谨慎，需求增长力度有限，导致多头信心不足。同时，空头受成本因素干扰，继续施压胶价的热情也有所减弱，以至于上周沪胶1809合约前20席位的净空持仓量仅小幅增加，从自4月4日的29229手提升至4月13日的32004手，净增2775手，增幅为9.49%。 　　单日持仓上，4月13日，沪胶1809合约前20席位中，多空双方均出现增持现象。其中，多头累计增仓1939手，空头累计增仓1333手。 　　目前泰国正处在宋干节，但节后将开启新一轮割胶期，橡胶产量逐渐增加，而国内轮胎行业原料采购上较为谨慎，需求增量预期不强。不过，空头继续施压的信心不足，过低的胶价已经触及割胶成本线。预计后市胶价继续低位窄幅整理。                                            (责任编辑：DF350)"
"蔡丹青：叙利亚局势骤然恶化 避险需求助金银大涨","　　上周五外盘金银止跌反弹，收复部分失地：纽约金主力6月合约上涨6至1347.9，纽约银主力5月合约上涨0.185至16.658。内盘金银夜盘跟涨外盘，均高开高走：AU1806暂时收于274.15，AG1806暂时收于3656。根据FX168报道，北京时间4月14日9时左右，美国总统特朗普发表电视讲话称，已经下令对叙利亚进行打击，对涉化武地点实施精确打击，联合行动获得法国、英国支持。就在特朗普结束电视讲话之后，叙利亚电视台称，美国与法国和英国对叙利亚发起了攻击。避险情绪料急剧升温，金银有望进一步走升。  　　操作建议：做多。  　　分析师：蔡丹青                                             (责任编辑：DF350)"
"地缘忧虑脉冲效性明显 金银回跌维持区间","　　【外盘、消息】隔夜，国际金期价大幅回跌。COMEX金报收1340.3，日线大阴吞掉前一日中阳，周日线延续区间震荡走势，支撑1335，压力1355；COMEX银报收于16.500，日线中阴连吞两阳，技术上维持区间走势，支撑16.4，压力16.8。 　　消息面：美国4月7日当周首次申请失业救济人数 23.3万人，预期 23.0万人，前值 24.2万人。欧洲央行3月货币政策会议纪要，债券购买结束后仍需宽松货币政策支持经济，对通胀路径的信心加强，但通胀向目标靠拢的进程是逐渐的。特朗普推特发文称，对叙利亚的攻击可能很快，也可能一点也不快。 　　【基金持仓】最新的黄金ETF持仓865.89吨，较上日增加0.69%；白银ETF持仓量9959.22吨，较上日持平。 　　【期货走势】昨晚内盘方面，沪金、沪银低开低走。沪金下破日均线，震荡区间内又向区间下边运行；沪银周、日线震荡偏空态势维持。基本面上，中美贸易战忧虑降温；美国三月会议纪要偏鹰派，欧央行会议纪要偏中性。美国特朗普对叙利亚动武的表态反复，地缘忧虑缓和，难成主导。金银期价缺乏持续支撑题材，期价延续区间震荡走势，短线再度回试支撑。AU1806支撑272，压力275；AG1806支撑3600，压力3690。 　　【操作策略】沪金周线偏弱，日线区间震荡，AU1806继续短线应对；银周线空头，日线震荡偏弱，AG1806短线交易。                                            (责任编辑：DF350)"
"好战特朗普 点燃贵金属","　　国际现货黄金周二(4月11日)，开于1339.74美元/盎司，盘中最高价位为1365.25美元/盎司，最低价格为1339.23美元/盎司，收于1353.39美元/盎司，上涨13.95美元/盎司。　　国际现货白银周二(4月11日)，开于16.572美元/盎司，盘中最高价位为16.876美元/盎司，最低价格为16.535美元/盎司，收于16.678美元/盎司，上涨0.111美元/盎司。　　基本面上 　　叙利亚反对派武装控制的东古塔地区杜马市于当地时间7日遭到疑似毒气的袭击，导致70余平民丧生。叙利亚反对派、美国、英国等第一时间指责叙政府军使用化学武器袭击无辜平民，但叙利亚坚决否认，并指责西方和叙反对派造谣，目的是保护被围困的恐怖分子。而针对叙利亚政府军日前发动“化武袭击”的消息，美方不排除采取军事手段回应的可能性。北京时间周三(4月11日)19时左右，美国总统特朗普“喊话”：俄罗斯做好准备，因为导弹将打击叙利亚，顿时让贵金属价格因为地缘风险而买盘涌入。　　美联储(FOMC)周三公布的会议纪要显示，3月会议倾向于略微加快货币政策收紧脚步，因为他们对经济增长前景和实现通胀目标的信心均有所增强。这样的言论助长了市场对FED加快升息脚步的揣测，也让贵金属价格受到明显压抑。　　美国众议院议长瑞安在当地时间周三宣布将不会参加中期选举，并在明年1月退休。目前美国国会参众两院都由共和党控制，今年11月国会即将举行中期选举，部份媒体分析认为，瑞安的退出料将对共和党造成打击，目前共和党人已经面临民主党的强硬挑战，要保持对国会下议院的控制权估计困难重重。这让特朗普的政权维持再添不确定性。 　　技术面上 　　国际现货黄金60分钟周期，在突破前波高点的红色压力区后快速向上，不过在1360整数关卡以上不但出现长上影线，甚至出现倒V型的反转。因为指标开始向下且有扩大的迹象，后续恐先回测黑色压力转支撑的位置，如果跌破则下探蓝色之前的整理区间。反之若能守稳红色上升趋势线，则多头架构不会被破坏，有机会再度挑战黑色圆圈的相对高位。  　　(报价来源：恒信贵金属)　　白银60分钟周期，波段在底部越垫越高的情况下，延着蓝色的上升趋势线，在突破绿色压力后迅速向上喷出，虽然一度越过前波高点的黑色线，不过明显受到阻力而回跌。在指标已领先转弱的情形下，后续应该会先在蓝/黑两条线中横向整理，再看是向上突破黑色线后再创新高，或者跌破绿色双支撑后一举破坏蓝色上升线而向下回落。  　　(报价来源：恒信贵金属)　　操作策略 ? 　　黄金： 　　可于拉抬至1353.5附近建立空单，目标1342.5止盈，止损价位1357。 　　白银： 　　建议可于向上拉升时做空在16.75附近，止盈16.55，止损16.85。　　今日重点关注 　　4/12(四)19:30欧洲央行公布3月货币政策会议纪要。 　　20:30国至4月7日当周初请失业金人数。                                            (责任编辑：DF350)"
"王云斐：金价关键突破 短线考验多头","　　昨日概括：由于此前贵金属市场多头酝酿，金银价格短线反弹后高位突破区间阻力线。黄金价格昨晚从1343美元附近反弹至1352美元附近震荡，高位时触及至1363美元附近。白银价格则从16.55美元附近反弹至16.65美元附近。美元指数录得整体持稳在89.5附近，欧元汇价录得持稳在1.24美元附近。 　　金银早知道(全年以1月1日为比照依据) 每日趋势更新前收盘价浮动过去30天波动最新全年浮动金-盎司US$-0.03% 3.39%1.85%银-盎司US$-0.06% 4.63%0.57%　　今日宏观 　　昨晚美国数据整体收平，其中3月份消费者物价指数CPI年率录得增幅2.4%，与市场预期持平。数据公布后，美国股市窄幅震荡。今天凌晨，美国三大股指小幅承压约0.8%。 　　美元指数短线回落后继续在89.6附近盘整，高位重回90区间以上前，金银价格短线空头或很难大幅增加。另外，黄金价格短线突破1350美元后，多头或进一步持稳。建议投资者密切留意金价能否有效持稳1350美元附近的多空分界线。 　　技术分析 　　黄金日线阳烛反弹后有所回落，末端高于红色日均线中位，长线MACD显示呈中性，RSI录得60，中位区间收平。小时线上柱体聚焦明显，短线多空均衡，黄金价格日线或在1315-1355美元区间运行。 　　白银日线录得阳烛反弹后收短，柱体高于红色日均线中位，长线MACD显示呈中性，RSI录得56，中位区间收平。小时线上柱体反弹后收短，短线多空均衡，白银日线或在16.05-17.05美元区间震荡。 　　在支持位和阻力位上，可参考以下数据 黄金 (美元/盎司)白银 (美元/盎司)日内关键第一支持位1348.616.57日内关键第二支持位1345.316.43日内关键第一阻力位1359.716.76日内关键第二阻力位1363.216.89短线投资大支持位1015.913.06短线投资大阻力位1420.525.82　　黄金图解 　　黄金阴阳烛录得反弹后小幅回落，末端处于红色日均线中位，短线MACD显示呈中性，布林轨道区间小幅上探，黄金价格上午或在1353美元附近徘徊，高低多空扩大信号可分别参考1355.7和1348.6美元附近。 　　白银图解 　　白银阴阳烛录得反弹后回落，末端处于红色日均线中位，短线MACD显示呈中性，布林轨道区间反弹后收平。白银价格上午或在16.65美元附近盘整，高低多空扩大信号可分别参考16.74和16.56美元附近。                                             (责任编辑：DF350)"
"金银冲高回落 地缘支撑持续性或有限","　　【外盘、消息】隔夜，国际金期价冲高回落中幅收涨。COMEX金报收1359.8，日线中阳再度冲击近期高点，暂未形成有效突破，支撑1345，压力1370；COMEX银报收于16.725，日线收长上影小阳未有效突破区间，支撑16.4，压力17.0。 　　消息面：美联储三月纪要：乐观展望经济和通胀，暗示或更快加息，有官员考虑将声明中“宽松”改“中性或收紧”。美国3月CPI环比 -0.1%，预期 0%，前值 0.2%。美国3月CPI同比 2.4%，预期 2.4%，前值 2.2%。特朗普发推称，俄罗斯做好准备吧，因为导弹将打击叙利亚。 　　【基金持仓】最新的黄金ETF持仓859.99吨，持平；白银ETF持仓量9959.22吨，较上日持平。 　　【期货走势】昨晚内盘方面，沪金高开低走，高点接近近期震荡区间上边，仍未有效打破震荡区间；沪银冲高回落，周、日线震荡偏空态势未得到明显的改变。基本面上，中美贸易战忧虑降温；美国特朗普对叙利亚动武表态继续刺激市场避险情绪，但美国三月会议纪要偏鹰派。金银期价持续上冲动能受限，技术上未改变区间震荡态势。AU1806支撑273，压力277；AG1806支撑3600，压力3700。 　　【操作策略】沪金周线偏弱，日线区间震荡，AU1806继续短线应对；银周线空头，日线震荡反复，AG1806短线交易。                                            (责任编辑：DF350)"
"蔡丹青：地缘政治优虑推升金银 鹰派会议纪要限制涨幅","　　周三外盘金银收高：纽约金主力6月合约上涨14.1至1360，纽约银主力5月合约上涨0.172至16.768。内盘金银夜盘高开低走，冲高回落：AU1806暂时收于274.6，AG1806暂时收于3660。美国总统特朗普周三警告俄罗斯，可能很快对叙利亚采取军事行动。叙利亚紧张局势导致的地缘政治优虑推升金银。然而今日凌晨美联储发布的3月会议记录显示，所有委员都预计未来将有更快的GDP增长、更高的通胀和更多的加息，对通胀达到2%的目标信心增强。鹰派纪要令金银冲高回落，回吐部分涨幅。  　　操作建议：已有多单可持有，未入场者暂时观望。  　　分析师：蔡丹青                                            (责任编辑：DF350)"
"中东战事一触即发 避险需求激励金银","　　国际现货黄金周二(04月10日)呈现反弹走势，开盘于1333.24美元/盎司，最高上涨至1340.82美元/盎司，最低下跌至1330.97美元/盎司，收盘为1338.51美元/盎司。 　　国际现货白银周二(04月10日) 呈现反弹走势，开盘于16.444美元/盎司，最高上涨至16.631美元/盎司，最低下跌至16.418美元/盎司，收盘为16.575美元/盎司。 　　基本面上 　　昨美国3月NFIB小型企业信心指数降至104.7点(预期为107)，但3月PPI月率(0.3%)及年率(3%)、2月批发销售月率(1%)则高于预期，整体数据利空贵金属，但因地缘风险再起，反而抵消数据利空的冲击。目前中美贸易战将展开第三回合，中方是否透过抛售美债来制衡仍需观察，但短期要解决贸易争端较为困难；另中东战事蠢蠢欲动，美俄针对叙利亚问题争锋相对，对于化武调查的立场相左，特朗普甚至表明动用军事选项制裁叙国，加上伊朗核协亦悬而未决，整体地缘风险升温，加深贵金属避险买盘进驻。 　　另据CNN报道，特朗普考虑解雇司法部副部长罗森斯坦，以限制特别检察官穆勒的调查，并表达FBI搜查其私人律师的不满，此外，司法部长塞申斯、特别检察官穆勒都可能为解职的名单，美国政坛再起动荡，使得美元指数续弱，金银走势弹升。 　　技术面上 　　另从技术面观察，黄金日K的月、季均线偏整理，但日KD转为金叉，虽短期东风双线缓步上升，急涨力道不大，但至少能维持多头的基本支撑，配合道氏理论“菱形”走势推估，多方可望挑战1347美元。 　　(报价来源：恒信贵金属) 　　白银日K仍劣于黄金，月、季均线下滑的架构未变，但KD转为金叉，也形成一定程度的反弹动能，短期维持低多操作。 　　(报价来源：恒信贵金属) 　　操作策略 　　黄金：可于1334~1336做多，1344~1347止盈，跌破1330再分批止损。 　　白银：可于16.46做多，16.63止盈，跌破16.4止损。 　　本日重点关注 　　06:30 票委博斯蒂克谈话 　　20:30 美国3月季调后CPI月率                                            (责任编辑：DF350)"
"CPI与会议纪要登场 金银迎来逆转?","　　今日国际现货黄金开盘1339.74美元，目前最高录得1345.40美元，最低1339.23美元，现为上涨趋势。 　　今日国际现货白银开盘16.572美元，最高录得16.634美元，最低16.554美元，现为上涨趋势。 　　基本面 　　昨日数据利空贵金属，美国3月PPI月率、美国2月批发销售月率表现好于预期，但仍难以阻挡地缘政治引发的风波。其中FBI突袭特朗普律师办公处，寻求不利于特朗普的资料，加上顾问Tom Bossert确定离职，以及美俄关系的恶化，一定程度上仍支持贵金属持续走高。 　　贸易战方面，中方释出善意，愿放宽进口关税与汽车业的贸易保护，使事件稍得缓和，造成美股普遍上涨，压制金银多头的气焰。另今晚将迎来CPI物价数据，就数据来看，利空机会较大，加上凌晨美联储会议纪要接踵而至，预期内容较偏鹰派，晚间行情波动将相对剧烈，投资人留意风险控管。 　　晚间留意：美国3月季调后CPI月率、欧洲央行行长德拉基讲话、美联储3月货币政策会议纪要 　　技术面 　　黄金日K级别，走势维持箱体整理，但日KD已金叉，对多头较为有利；30分级别，走势维持于上升通道内，仍建议以回踩做多较为稳健，而欲作空的投资人，静待试探通道上轨， 止涨才可进场，但由于操作相对逆势，建议快进快出。  　　(报价来源：恒信贵金属GTS2软件) 　　白银日线级别，走势仍然较偏震荡，日KD虽有金叉，但仍受压于16.65,60MA的压力，短线仍有冲高回落的可能；30分级别，走势运行于上升通道内部，但当前价格较高，较保守投资者可采取观望，等待回调买入的时机。  　　(报价来源：恒信贵金属GTS2软件) 　　操作策略 　　黄金回踩1340-1342区间，未进一步下探可轻仓短多，止盈1345-1348，止损1338以下。  　　白银价格区间较窄，做多者可先观望。激进者拉高16.65可尝试做空，止盈16.50-16.55，止损16.70以上。                                            (责任编辑：DF350)"
"王云斐：美指继续承压 金银小幅上探","　　技术回顾：昨晚的评论中，我们指出贵金属市场短线多空调整后，会继续徘徊，且指出金价若一直持稳在1330美元以上，短线多头或小幅增加，并给出了黄金价格在1337美元附近的多头扩大信号，昨晚的走势验证了我们的判断。 　　昨日概括：美元指数短线继续承压，贵金属市场区间小幅上探，金银价格高位一度触及至区间阻力线。黄金价格昨晚从1336美元附近反弹至1339美元附近，高位时触及至1342美元附近。白银价格则从16.5美元附近反弹至16.56美元附近震荡。美元指数录得从89.85附近回落至89.65附近，欧元汇价录得持稳在1.24美元附近。 　　金银早知道(全年以1月1日为比照依据) 每日趋势更新前收盘价浮动过去30天波动最新全年浮动金-盎司US$-0.03% 3.39%1.85%银-盎司US$-0.06% 4.63%0.57%　　今日宏观 　　昨晚美国数据较为平淡，但是股市整体反弹，今天凌晨美国三大股指涨幅约2%。美国股市的反弹更多的是对前期回落的调整。此前中美两国贸易战使得投资者避险情绪增加，股市因此区间下行。 　　不过，美股的走高并未带动美指的反弹，美元反而继续承压。美指在90以下继续徘徊，使得金银价格多头小幅增加。不过黄金价格高位并未有效突破1340美元附近。 　　技术分析 　　黄金日线阳烛反弹，末端高于红色日均线中位，长线MACD显示呈中性，RSI录得56，中位区间收平。小时线上柱体聚焦明显，短线多空均衡，黄金价格日线或在1315-1350美元区间运行。 　　白银日线录得阳烛反弹后收短，柱体处于红色日均线中位，长线MACD显示呈中性，RSI录得54，中位区间收平。小时线上柱体回落后收短，短线多空均衡，白银日线或在16.05-17.05美元区间震荡。 　　在支持位和阻力位上，可参考以下数据 黄金 (美元/盎司)白银 (美元/盎司)日内关键第一支持位1337.616.45日内关键第二支持位1334.216.32日内关键第一阻力位1342.816.67日内关键第二阻力位1345.616.78短线投资大支持位1015.913.06短线投资大阻力位1420.525.82　　黄金图解 　　黄金阴阳烛录得反弹后收平，末端处于红色日均线中位，短线MACD显示呈中性，布林轨道区间小幅上探，黄金价格上午或在1335美元附近徘徊，高低多空扩大信号可分别参考1337.6和1333.2美元附近。 　　白银图解 　　白银阴阳烛录得反弹后回落，末端处于红色日均线中位，短线MACD显示呈中性，布林轨道区间反弹后收平。白银价格上午或在16.45美元附近盘整，高低多空扩大信号可分别参考16.53和16.36美元附近。                                             (责任编辑：DF350)"
"因地缘政治忧虑 金银小幅收涨","　　【外盘、消息】隔夜，国际金期价继续小涨。COMEX金报收1346.0，日线小阳回升，周线仍属横盘的区间震荡，支撑1335，压力1355；COMEX银报收于16.620，周日线区间震荡态势不变，支撑16.4，压力16.8。 　　消息面：欧洲央行管委Nowotny称，欧洲央行可能将存款利率从-0.4%上调至-0.2%，以开启加息之旅。英国央行McCafferty称，未来“不应”延误“温和”升息。美国3月PPI同比 3%，增速创2017年11月来新高，预期 2.9%，前值 2.8%。习近平博鳌演讲提及主动扩大进口、促进贸易平衡；特朗普称非常感谢习主席关税等表态，将共同取得更大进步。特朗普暗示针对叙利亚化武事件可能使用军事力量做出回应。 　　【基金持仓】最新的黄金ETF持仓859.99吨，持平；白银ETF持仓量9959.22吨，较上日持平。 　　【期货走势】昨晚内盘方面，沪金、沪银小幅高开后窄幅震荡，技术形态均未有大的变化。沪金日线未改区间震荡态势，周线区间横盘中略偏弱；沪银周、日线震荡偏空态势也未得到明显的改变。基本面上，中美贸易战忧虑继续降温；欧、英央行官员言论鹰派，美元出现回落。同时，美国特朗普对叙利亚的表态引发地缘局势忧虑。金银受到支撑，短线小涨，但未改震荡格局。AU1806支撑271，压力275；AG1806支撑3600，压力3680。 　　【操作策略】沪金周线偏弱，日线区间震荡，AU1806短线交易；银周线空头，日线震荡偏弱，AG1806短线交易。                                            (责任编辑：DF350)"
"蔡丹青：忧虑情绪再度提振金银","　　周二外盘金银收高：纽约金主力6月合约上涨5.8至1345.9，纽约银主力5月合约上涨0.067至16.596。内盘金银夜盘走势窄幅震荡为主：AU1806暂时收于273.15，AG1806暂时收于3648。尽管目前中美贸易战有所缓和，风险偏好一度回归并打压金银，但是动荡的地缘政治和扩大的美国财政赤字对金银形成支撑。由于怀疑叙利亚使用生化武器，美国将对叙利亚实施空中打击。此外，美国因减税导致即将出现庞大赤字的担忧浮现。这些均利空美元，同时利多金银。  　　操作建议：日内做多为宜，关注今晚美国CPI数据，该数据将对金银走势产生重大影响。  　　分析师：蔡丹青                                            (责任编辑：DF350)"
