"标题","正文"
"15日河南新野县华星棉纺织棉纱走货尚可","　　河南新野县华星棉纺织有限责任公司高配C32S紧密纺报价25500元/吨，强力270以上，条干13左右，JC60S紧密纺报价34000元/吨，库存低位运行，带票配棉新疆棉，走货尚可。                                            (责任编辑：DF318)"
"15日广东佛山建兴纺织人棉纱走货尚可","　　广东佛山建兴纺织有限公司环锭纺R40S报价20500元/吨，人棉纱各种支数都有，主营棉纱和坯布，库存理性可控中，走货尚可，大单据量可谈，但空间较小。                                            (责任编辑：DF318)"
"15日山东菏泽郓城利民纺织价格稳定","　　山东菏泽郓城利民纺织有限公司纯棉普梳40S环锭纺报价25600元/吨，针织纱，配新疆棉，目前无库存，排单一个礼拜左右，价格稳定走货顺畅。                                            (责任编辑：DF318)"
"14日河北地区棉副市场行情持稳","　　6月14日，河北藁城地区大型油厂棉籽到厂价在1.10-1.11元/斤，含油11%，水分13%。当地油厂棉油报价在5200元/吨；40%蛋白的棉粕出厂价在2350元/吨。沧州地区油厂棉油出厂价在5180元/吨。衡水油厂棉油出厂报价5150元/吨。邯郸地区棉籽到厂价1.12-1.15元/斤(水分20%以上)，棉油价格5160元/吨。唐山地区油厂棉油出厂价5120元/吨。南和县棉油出厂价5150元/吨。邢台棉油出厂价5140元/吨。                                            (责任编辑：DF318)"
"14日湖北地区棉副市场行情持稳","　　6月14日，湖北地区油厂棉油集中出厂5580元/吨，黄冈地区棉籽到厂家1.13元/斤左右，当地油厂棉油出厂报价在6750元/吨，荆州地区当地棉油出厂报价在6760元/吨。枝江地区棉油出厂价6750元/吨，潜江地区棉油6880元/吨。天门棉油价格6650元/吨。                                            (责任编辑：DF318)"
"14日河南地区棉副市场需求清淡","　　6月14日，河南南阳地区四级棉油5160元/吨；40%蛋白棉粕出厂价格2280元/吨。开封当地油厂棉油出厂价报在5150元/吨，油厂棉籽到厂价1.15元/斤，46%蛋白棉粕2450元/吨，新乡地区棉油5100元/吨。周口扶沟县棉油出厂价5150元/吨。商丘地区棉油出厂价5480元/吨，46%蛋白棉粕报价2300元/吨，市场需求清淡。                                            (责任编辑：DF318)"
"15日江苏苏州徐州华鹏澳棉报价微涨","　　江苏苏州徐州华鹏2018/19年度澳棉SM级报价19200元/吨，长度1-5/32，强力29，马值3.5-4.9，青岛宏鑫达库库存25个柜，近期走货较快，实单成交价可议。                                            (责任编辑：DF318)"
"15日山东青岛兴隆纺织贸易澳棉报价探涨","　　山东青岛兴隆纺织贸易SM级澳棉报价19100元/吨，长度1-5/32，强力30，马值G5，宏桥库库存300吨，提单号3431，近期报价微涨100元，走货较缓，实单成交价可谈。                                            (责任编辑：DF318)"
"15日山东青岛迈隆国贸塔吉克斯坦棉花出货积极","　　山东青岛迈隆国贸SM塔吉克斯坦棉花报价17600元/吨，长度1-5/32，强力30，马值G5，宏桥库库存150吨，提单9905，打款即提。                                            (责任编辑：DF318)"
"15日山东鄄城富达巾业国储地产原捆转售","　　山东菏泽鄄城县富达巾业有限公司报国储地产棉16200元/吨，淡黄染1级，长度27，强力30，河北提货，包出库。地产棉多转售，新疆棉自用为主。                                            (责任编辑：DF318)"
"15日河北邢台珠峰棉业皮棉价格上调","　　广宗县珠峰棉业有限公司正4级白棉报16200元/吨，毛重带票，长度27+，强力28，目前加工量很小，皮棉出货尚可，库存1车。                                            (责任编辑：DF318)"
"15日河北邢台盛源棉业皮棉库存稀少","　　威县盛源棉业有限公司硬4级白棉报15500元/吨，毛重带票，双28，库存30余吨；5级白棉报12100元/吨，毛重不含税，长度26+，库存1车，近期皮棉成交尚可。                                            (责任编辑：DF318)"
"15日安徽安庆万友棉业地产棉库存较少","　　安徽安庆万友棉业有限公司17年地产棉报价15000元/吨，4级棉，净重，带票，长度28，强力27，马值4.8，含杂2.0%，库存较少，议价空间较小，安徽自提。                                            (责任编辑：DF318)"
"15日河南商丘宏宇棉业地产棉库存较少","　　河南商丘宏宇棉业有限公司4级安徽地产棉报价14500元/吨，过磅毛重，带票，长度28，强力29，马值4.4，含杂1.1%，库存较少，河南提货，出货积极。                                            (责任编辑：DF318)"
"15日河南郑州七星棉业新疆机采棉库存充足","　　河南郑州七星棉业有限公司新疆机采棉报价17500元/吨，公重，带票，长度30，强力30，马值4.6，含杂3.1%，1批，河南库提货，近期走货一般。                                            (责任编辑：DF318)"
"15日山东青岛新时兴国贸新疆棉库存充足","　　山东青岛新时兴国际贸易有限公司高指标资源充足，兵团、地方均有，南疆机采双29报价17500元/吨，含杂2.9，马值4.8，禹城库提货，价格与昨日持平，成交稳定。                                            (责任编辑：DF318)"
"15日河北石家庄鸿增纺织贸易皮棉出货一般","　　河北鸿增纺织贸易有限公司2013年国储新疆黄染棉1级报15700元/吨，公重带票，长度28.6，强力26.7，含杂2.4，两批起可优惠，包出库费。                                            (责任编辑：DF318)"
"15日上海彬彬贸易新疆棉库存充足","　　上海彬彬贸易新疆手摘白棉2级报价17300元/吨，可点价CF1809+基差288，长度29，强力27，马值4.3，含杂1.7，公定带票，库尔勒银星物流库。期市震荡，走货量较小。                                            (责任编辑：DF318)"
"15日江苏苏州伟满佳棉业新疆棉库存充足","　　江苏苏州伟满佳棉业有限公司17年新疆棉报价17100元/吨，白棉3级，公定，带票，长度28，强力26，马值4.6，含杂0.9%，库存较多，报价稳定，不议价，江苏协丰库自提。                                            (责任编辑：DF318)"
"15日河南郑州同舟棉业国储兵团棉库存一般","　　河南郑州同舟棉业有限公司国储兵团棉报价16400元/吨，公重，带票，黄染棉2级，长度28.8，强力28.3，马值3.7，含杂2.0%，1批，江苏库提货，近期走货一般。                                            (责任编辑：DF318)"
"15日江苏徐州华鹏棉麻新疆棉库存较多","　　江苏徐州华鹏棉麻有限公司17年新疆棉报价17500元/吨，白棉3级，公定，带票，双28，马值4.9，含杂2.2%，不议价，库存较多，报价稳定，北疆提货。                                            (责任编辑：DF318)"
"15日河南商丘银丰棉业新疆棉库存较少","　　河南商丘银丰棉业有限公司5级新疆棉报价13000元/吨，过磅毛重，长度28，强力28，马值4.3，含杂1.2%，库存较少，河南库提货，出货积极。                                            (责任编辑：DF318)"
"棉花：出口数据支撑 美棉几乎收平","　　棉花：出口数据支撑，美棉几乎收平  　　周度出口数据符合预期，美棉维持高位。12月合约上涨0.03美分，涨幅为0.03%。美棉截至6月7日当周，2017/18年度陆地棉出口销售3.48万包，较上一周大幅增加。需求较好支撑美棉。郑棉夜盘低开反弹。发改委宣布发放80万吨滑准税配额，郑棉下跌消化利空影响。短期或维持震荡，长期看涨观点不变。操作上长线多单继续持有，有效跌破17450点一线减持。                                             (责任编辑：DF318)"
"棉花：增发滑准税配额 郑棉短期压力增加","　　一、行情回顾 　　昨日ICE美棉基本持平，受美国出口销售报告支撑，主力12月合约收涨0.03美分/磅，涨幅为0.03%，报92.96美分/磅。国内方面，昨日郑棉大幅下跌，郑棉1901主力合约收盘跌520元/吨，跌幅2.87%，报17570元/吨，持仓量减少3.4手至76.3万手。郑棉夜盘震荡上行。 　　二、基本面信息 　　1、中国棉花信息网专讯 6月14日储备棉轮出销售资源30004.4819吨，实际成交9550.3178吨，成交率31.83%。平均成交价格14786元/吨(较前一日上涨87元/吨)；折3128价格16424元/吨(较前一日上涨106元/吨)。3月12日至6月14日，储备棉轮出累计成交126.90万吨，成交率63.12%。 　　2、国家发改委周四称，批准2018年80万吨棉花的额外进口额度，确认了市场上的政府允许更多海外购买的普遍预期。 　　3、美国农业部(USDA)周四公布的出口销售报告显示，6月7日止当周，美国2017-2018年度陆地棉出口净销售3.48万包，较之前一周大幅增加，较四周均值下挫39%。当周，美国2018-2019年度陆地棉出口净销售22.67万包。当周，美国陆地棉出口装船45.99万包，较之前一周减少20%，较四周均值增加4%。当周，美国2017-2018年度陆地棉新销售8.49万包，2018-2019年度新销售23.98万包。 　　4、埃及CAPMAS的报告显示，2016/17年度埃及棉花出口量同比增长了12.6%至43.1万坎塔尔(1坎塔尔=45公斤)。据埃及农垦部最新报告显示，本年度埃及棉花种植面积增加了50万英亩，预计棉花产量将有所上调，棉花出口量继续增加。 　　三、操作建议 　　昨日美国加息，商品普遍下跌，国储棉成交率创新低，棉纺厂拿货意愿不强，目前棉价上涨缺少基本面支撑难以持续，增发滑准税配额对国内棉花价格形成压力，郑棉短期市场将继续盘整，上涨仍需耐心等待。短期建议观望为主。　　以上仅是分析师个人观点，入市有风险，投资需谨慎！                                              (责任编辑：DF318)"
"棉花：震荡偏弱 区间17300-18300","　　外盘，ICE12合约涨0.06%，收于92.97美分/磅。国内，棉花主力合约1901震荡盘整，收于17670元/吨，跌1.15%。国际消息，美国农业部最新出口销售报告显示，截止6月7日当周，美国2017/18年度陆地棉出口净销售3.48万包，较前周大幅增加，较前四周均值下跌39%。当周，美国陆地棉出口装船45.99万包，较之前一周减少20%，较前四周均值增加4%。国内消息，国家发改委发布关于2018年棉花关税配额外优惠关税税率进口配额申请有关事项公告：将发放80万吨非国营棉花进口滑准税税额。预计今日棉花震荡偏弱，区间17300-18300，仅供参考。                                            (责任编辑：DF078)"
"发改委：发放一定数量棉花关税配额外优惠进口配额","　　中华人民共和国国家发展和改革委员会公告 2018年第7号 　　为保障纺织企业用棉需要，经研究决定，今年发放一定数量的棉花关税配额外优惠关税税率进口配额(简称棉花进口滑准税配额)。现将配额数量、申领条件等有关事项公布如下。 　　一、配额数量 　　本次棉花进口滑准税配额数量为80万吨，全部为非国营贸易配额。 　　二、申领条件 　　2018年棉花进口滑准税配额申请者基本条件为：2017年10月1日前在工商管理部门登记注册；具有良好的财务状况、纳税记录和诚信情况；2016年以来在海关等方面无违法违规记录；未列入“信用中国”网站受惩黑名单；没有违反《农产品(6.530， 0.00， 0.00%)进口关税配额管理暂行办法》的行为。 　　在具备上述条件的前提下，申请者还必须为纺纱设备(自有)5万锭及以上的棉纺企业。 　　三、申请材料 　　(一)2018年棉花进口滑准税配额申请表，电子版可从国家发展改革委网站(www.ndrc.gov.cn)下载。 　　(二)企业法人营业执照(副本)复印件。 　　(三)2017年企业生产和销售棉纱、棉布等棉制品的增值税完税证明。 　　四、分配原则 　　(一)将根据申请者的实际生产经营能力(包括历史生产加工、进口实绩、经营情况等)和其他相关商业标准进行分配。 　　(二)本次配额申请、分配不区分一般贸易和加工贸易。国家发展改革委授权机构向获得配额的申请者发放《关税配额外优惠关税税率进口棉花配额证》时，由企业自主选择确定贸易方式。 　　五、申请期限 　　本次棉花进口滑准税配额申请时间为2018年6月15日至29日。 　　国家发展改革委各授权机构负责受理属地范围内的企业申请，并于2018年7月6日前将企业申请材料转报国家发展改革委，同时抄报商务部。国家发展改革委将适时下达棉花进口滑准税配额。 　　六、信息公示 　　企业申请有关信息将在国家发展改革委网站上公示，公示期内接受举报，经确认申请材料不属实的，取消被举报申请者申请资格。 　　七、其他要求 　　(一)申请者对其提交申请材料和信息的真实性承担主体责任，不得有任何隐瞒或提供虚假信息。 　　(二)申请者通过使用获得的棉花进口滑准税配额进口的货物由本企业加工经营，不得转卖。 　　(三)获得棉花进口滑准税配额的企业要积极配合国家发展改革委及其授权机构组织开展棉花进口滑准税配额申请、使用情况监督检查，及时如实提供检查所需资料数据。 　　八、罚则 　　对虚假申报或拒不履行承诺的申请者，有关部门将按照国家有关规定适时采取联合惩戒措施。对虚假填报申请表、伪造有关资料骗取棉花进口滑准税配额、以及未按规定开展进口业务的，将收缴其配额证，并依规限制其今后申请棉花进口关税配额和滑准税配额。对伪造、变造或者买卖《关税配额外优惠关税税率进口棉花配额证》的，将依照有关法律规定追究其刑事责任。 　　国家发展改革委 　　2018年6月12日                                            (责任编辑：DF386)"
"棉花今日观点 短期依旧偏空建议谨慎操作","　　6月14日储备棉轮出销售资源30004.4819吨，实际成交9550.3178吨，成交率31.83%。现货成交意愿明显下降。美棉花昨夜收于93，处于较高位置。发改委昨日发文，今年发放一定数量的棉花关税配额外优惠关税税率进口配额，配额数量为80万吨，全部为非国营贸易配额。根据印度棉花协会CAI3月预测，18/19年度印度棉花播种面积预计下降12%至1080万公顷。美国农业部棉花生产报告显示，得州约22%以上的生长状况不佳，干旱将导致棉花产量下降。中国棉花协会经过调查并与有关部门沟通，认为国内供应充裕，后期将增加棉花供应。操作上，投机资金受到调控影响，但美国棉花强势，预计今年棉花减产，发改委放开部分配额，短期依旧偏空，建议谨慎操作。 　　                                            (责任编辑：DF386)"
"棉花：80万吨滑准配额下发落实意味着什么？","摘要            今天下午说了一阵子的滑准配额终于下发落地，不过数量上少了20万吨，只有80万吨，说法有两种，一种是省着点，剩下20万吨还可以后面调控；一种是政府也意识到当前外棉合适资源不多，所以少发点。当然为什么少发20万吨只有政府自己知道，我也不瞎猜。而这次的配额有个不同的地方，就是没有限定加工贸易还是一般贸易，由纺企自主选择，这个确实是笔者知道的第一次，于是配额下发以后，朋友圈还有各种行业群欢欣鼓舞，而不少朋友也来问怎么看这个问题，是不是利空出尽，这个我倒不好说，只想再梳理一下。                             　　 今天下午说了一阵子的滑准配额终于下发落地，不过数量上少了20万吨，只有80万吨，说法有两种，一种是省着点，剩下20万吨还可以后面调控；一种是政府也意识到当前外棉合适资源不多，所以少发点。当然为什么少发20万吨只有政府自己知道，我也不瞎猜。而这次的配额有个不同的地方，就是没有限定加工贸易还是一般贸易，由纺企自主选择，这个确实是笔者知道的第一次，于是配额下发以后，朋友圈还有各种行业群欢欣鼓舞，而不少朋友也来问怎么看这个问题，是不是利空出尽，这个我倒不好说，只想再梳理一下。 　　其实现在配额下发，只在于发与不发，不在于配额多少，因为谁也没底现在能进来多少棉花。有两个原因，分两种情况看。第一种，这是自然年度配额，那么就是大概率没法延期，因为滑准配额据说无法延期至来年2月，那就只能进口现在到12月底前到港的棉花，本年度的棉花主要是澳棉，巴西棉，新年度的棉花是印度棉和少量美棉，澳棉虽然本年度增产明显，但基本过了订购期，当然后面估计还有少量的资源可以拓展，而巴西棉本身出口就不多，看中国的就更少，笔者初略估计两者加起来很难超过40-50万吨这个区间。剩下的配额怎么办？只能针对印度棉，因为印度是离中国最近的大量产棉出口国，新棉最早到港可以在11月份，美棉会有极少量在12月底之前到港，但几乎可以忽略。但一方面印度棉本身也面临大小年问题，去年据估计有600多万吨，消费接近540万吨，如果中国进口40-50万吨印度棉，那么下年度的印度棉基本上除了自用，没啥东西了，其他国家比方现在遭受干旱的巴基斯坦，还有印度边上的孟加拉等只能转向西非棉或者美棉，印度呢本身也经常出现前面卖的多，后面不够用的情况，那印度本身可能也要转向这两个。当然印度棉本身质量太差，特别是早期花，价格合适的情况下中国要不要买还是问题，何况价格也不会低。 　　第二种情况，就是按照现在配额申请流程，下发的是下年度的配额，当然这样以棉花年度的配额至少我印象中没见过，但假设是这样，那么只能买下年度的棉花，主要最好的就是美棉，因为澳棉本年度的过季了，下年度的得起码5月份以后，那中国多买80万吨美棉，又回到此前笔者一再提及的美棉本身状况，现在预售了105万吨了，再加上这80万吨，按照USDA的预估而言，产量剩下的也就是240万吨不到了，但现在未点价合约已经超过11万张，当然这些未点价合约不是都想点美棉的，但是如果对应的空单套住了，又不愿意点价，那就需要240多万吨资源才能交割了，而且现在明显被套住了，届时多头又可以肆无忌惮的重演本年度的剧本了。有人说未点价合约可以砍仓点掉啊，但是空单平掉价格也会涨啊，所以这个预期下，美棉怎么大跌？　　另外如果中国不买美棉买其他，能买谁的，其实基本上回到上面那个问题，就是多买点印度棉西非棉等资源，其他国家土耳其？巴基斯坦？乌兹别克斯坦？都自己用都不够，何况还有东南亚一堆国家嗷嗷待哺，那里去找新增资源来填中国这张新张开的口子。一旦中国多买点印度棉西非棉，其他国家只能多买点美棉，效果还是一样。 　　那资源不够怎么办？只能涨价，涨价就带来一个问题，如果国家直接国储采购，那反正买了不管，一波流，但是现在发配额，那买家不可能统一定价，而市场定价就看供需，价格上来了，现在预期已经兑现了很多，公告下来后美棉又回到93了，按照滑准清关裸价就已经在17200多了。如果再涨，先可以在与新疆棉合理溢价的情况下，压一压配额的灰色价格带，但很快纺企衡量之后还不如用新疆新棉，那么配额也就没人要，没人用了，这样一来，80万吨能完全用掉么？何况别忘了，今年的89.4万吨还没完全用完，明年还会发固定的89.4万吨。所以配额只有发不发一个问题，超过了一定额度就没有发多少的问题了，发一千万吨，实际用的也只有那么点。 　　既然进口资源到底增加多少不明确，那现在国内的供需到底是什么情况？其实先不考虑进口，新年度的期初库存大概率在250万-300万吨，新棉产量在550万吨可能较大，这么一算也就是800-850万吨，基本与需求一致，抛储200万吨，期末库存就是200万吨加上进口量，而这样一来国储只剩200万吨，其中一百万吨五级棉或者26mm以下棉花，其他的也是尾货，后年怎么办？况且200万吨加上进口如果100万吨，期末库存和今年也就差不多。如果进口150万吨，也就是350万吨，而且有没有想过这其中还有很多套保空单被套而被锁掉的资源，因为有这个预期在，价格肯定就有体现了。当然现在最大的问题还是短期的国储质量结构没有完全明确，另外就是1901合约两个年度的棉花都可以交仓单并且9-1价差已经足够移仓，所以这是短期的最大压力，所以这是短期的矛盾所在，大家多空吵个不可开交。 　　但如果换个思路来想配额这个问题，当年14年以后15-17年都是维持89.4万吨配额，为什么？因为要消化国储，降低国储库存，国储库存实在太多了，但现在开放了更多的配额，而且是在国外棉价这么高的情况下，符合国内外普遍认为要增发配额的预期，这说明啥？说明国储不用再降库存了，国储的地位开始转变，国储不再是太多了，而现在正好用，接下来呢？谁都知道，可能不够用。至少国储里面的好棉花是这样。而且今天有个朋友来问，为啥今天期货价格跌了，抛储折3128B均价反而涨了，这个均价涨了其实就是竞拍价涨了，为啥？因为近期投放的资源大部分很差，纺企根本不怎么想竞拍，所以剩下的相对较好的资源反而竞价提升了，这就是今天成交率低而价格提升的主要原因。 　　其实说句诛心的话，看一件事情的本质，不是看主事者的表态，而是看主事者的行动，就好像大家嘴上多空纷乱，最终看的还是要看手头的单子是啥。国储这个问题也是，如果国储依然威慑仍在，资源充裕，国家近期新疆棉的挂牌比例就应该始终在高位，而不是降低，同时在这个不适合大量进外棉的时候也不应该是发配额而应该是增加抛储。所以从这个意义上来看，除非后面国家确定增量抛储，并且增量新疆棉抛储，否则国家确定下发配额的行为可以说是棉花中长期牛市的定音锤，后面只是中短期节奏的问题了。 　　另外从行情本身来说，中期的震荡格局我之前也提了好几次了，主要在于近期国内的整体矛盾尚未激发，所以需要酝酿，另外从市场运行层面看，基本上牛市都是政策调控的利空下慢慢起来的，而熊市则很多时候都是在政策不断的利好支撑下不断下行的，就好像前面那么些年，棉花一路下跌，国家的收储，甚至到13000附近传言中棉等大企业收购棉花等等，但棉花最终还是滑向10000的深渊，而从市场多空来看，有分歧才有行情，没有空头多头怎么可能把行情做上去。所以综合看来，笔者依然觉得棉花长期看多的逻辑是确定的，后面的问题只是在于处理中短期的节奏而已。当然具体的东西大家自己看着办，千万别因为我的观点而怎么样，我大晚上赶在开盘前辛辛苦苦写出来，就是分享一个思路，但千万别把我当灯塔，我自己的前路都照不清楚。                                            (责任编辑：DF318)"
