"标题","正文"
"资金面宽松 期债上涨基础牢固","摘要            【资金面宽松 期债上涨基础牢固】周二，7月PMI数据回落，国债期货大幅走强创逾一周新高，10年期债主力T1809收涨0.35%，5年期债主力TF1809涨0.13%。期债走强，带动长端利率债收益率明显下行，资金面宽松，短端利率债持续回暖。10年国开活跃券180205收益率下行5.23bp报4.18%，10年期国债活跃券180011收益率下行3.5bp报3.4850%。（期货日报）                             点击查看行情　　周二，7月PMI数据回落，国债期货大幅走强创逾一周新高，10年期债主力T1809收涨0.35%，5年期债主力TF1809涨0.13%。期债走强，带动长端利率债收益率明显下行，资金面宽松，短端利率债持续回暖。10年国开活跃券180205收益率下行5.23bp报4.18%，10年期国债活跃券180011收益率下行3.5bp报3.4850%。　　自资管新规配套细则出台之后，期债进入快速调整行情，其中十债主连最低跌幅超过1元，主要利率债收益率大幅反弹。随着7月末时点到来，央行公开市场操作不仅未投放，反而连续多日净回笼资金，而市场资金面宽松，货币市场利率重心持续下行，导致利率期限结构陡峭化，长端利率继续上涨难度较大。市场资金面的宽松与过去一段时间的定向降准与大额投放MLF有关，在短端利率重心下行的背景下，长端利率下行动能增加，国债期货调整行情大概率结束，未来一段时间有望延续年初以来的上涨趋势。　　央行公开市场连续净回笼，不改资金面宽松格局。7月31日，央行公告称，考虑到月末财政支出力度进一步加大，在对冲央行逆回购到期等因素后还将推高银行体系流动性总量，当日不开展公开市场操作。当日有300亿元逆回购到期，净回笼300亿元。值得注意的是，自7月19日开展1000亿元逆回购后，截至周二(7月31日)，央行已连续八个交易日未开展公开市场操作。不过央行于上周一(7月23日)意外开展了5020亿元1年期中期借贷便利(MLF)操作，这是央行创设MLF以来，开展规模最大的一次操作。在流动性较好的情况下，央行开展大额度MLF操作，旨在适当提振信贷和信用债市场，缓解信用紧缩状况。　　对于连续暂停OMO的原因，央行在公告中多次明示，如20日称“目前银行体系流动性处于合理充裕水平”，24日、27日强调“目前银行体系流动性总量处于较高水平”，并指出金融机构法定准备金退缴、月末财政支出力度加大等可对冲央行逆回购到期等因素的影响，“维护银行体系流动性合理充裕”。7月末财政支出力度加大，8月初逆回购到期量较少，短期央行大概率继续暂停公开市场操作，8月资金面仍有望保持平稳偏松态势，但地方债发行缴款、外汇占款波动对资金面的影响也需关注。　　货币市场利率重心持续下行，利率期限结构陡峭化。在货币市场利率中，跌幅较大的为3个月shibor，其从今年年初的4.8%水平，跌至目前的3.2%水平，绝对跌幅在160bp左右，且大部分跌幅是在近两个月的时间完成的。7天Shibor仅仅从年初2.9%跌至目前2.6%，跌幅在30bp左右。长端利率则从今年年初的3.9%跌至目前3.5%，跌幅在40bp。由于近期3个月Shibor跌幅远超过长端利率，导致近期利率期限结构陡峭化，如果货币市场利率重心继续下行，这大概率会传导至长端利率，导致其下跌动能增加。　　经济基本面下行压力仍然较大，支撑债市继续走高。7月官方制造业PMI 51.2，略低于预测值51.3，也较前值51.5有所回落；7月官方综合PMI53.6，前值54.4，较6月低0.8个百分点，表明我国企业生产经营活动总体继续保持扩张，但步伐略有放缓。整体看，本月数据走低部分原因是局部地区工矿企业停产，但多项数据指向需求走弱，生产指数和新订单指数分别回落0.6和0.9个百分点至53%和52.3%，订单指数回落幅度更大。基本面的弱势导致企业投资需求不足，其他条件不变的前提下，市场资金需求降低，这压制了长端利率的上行空间，加大其下行动力，这是支撑债市上涨的基础。　　整体来看，目前市场资金面宽松，以3个月为代表的货币市场利率重心持续下行，导致利率期限结构陡峭化，这是支持长债利率下行的动能，债市调整过后延续上行的概率较大。需要注意的是，积极财政政策的发力往往意味着投资需求的增加，如果货币政策配合力度不足，将一定程度压制利率下行的空间。                                            (责任编辑：DF358)"
"金融股支撑 A股调整空间有限","　　三期指主力表现 　　简称收盘价涨跌涨跌幅成交量(手) 日增仓(手) 　　IF当月 3512.6 17.6 0.50% 20842 -440 　　IH当月 2547.6 18.4 0.73% 13390 -773 　　IC当月 5157.4 5.0 0.10% 10809 -119 　　IF次月 3501.8 18.4 0.53% 2882 -232 　　IH次月 2547.8 17.6 0.70% 1415 -32 　　IC次月 5126.4 -3.6 -0.07% 1395 -133 　　沪深300 3517.7 2.6 0.07% 800.2  　　上证50 2545.1 3.8 0.15% 240.4  　　中证500 5188.7 3.6 0.07% 493.4  　　外盘表现： 　　简称收盘涨跌涨跌幅成交额 　　上证综指 2876.40 7.35 0.26% 1195.3  　　深证成指 9178.78 -3.16 -0.03% 1535.8  　　创业板指 1561.26 1.62 0.10% 491.2  　　中小板指 6352.48 -21.33 -0.33% 609.8  　　台湾加权 11057.51 23.97 0.22%  　　韩国综指 2295.26 1.75 0.08%  　　日经225 22553.72 8.88 0.04%  　　综述： 　　沪深两市延续调整形态，全天呈现震荡整理的走势，沪指收盘小幅上扬，结束月线三连跌走势；深指及创业板窄幅波动，月线四连阴。市场人气保持低迷，两市成交量仅有2700亿元，创五个多月以来的新低。沪深股通在回调过程中继续加码资金介入，合计净流入32.7亿元。 　　三大期指主力合约收涨，IH与IF领涨市场，尽管前者升水扩大，后者贴水收窄，但持仓量下滑，或更多来源于多头离场。 　　盘面上，行业板块涨跌互现，受到油价重回70美元大关的提振，石油板块强势走高，中石油中石化分别上涨1.84%和2.42%。贵金属、多元金融、地产、民航涨幅居前。银行、券商、保险板块则在午后快速拉升，一度推动沪指走高，不过随后保险及券商涨幅收窄，带来指数回落。船舶、航天航空、煤炭、医疗领跌市场。 　　策略上，金融板块连续两日拉升护盘，且在量能继续萎靡的背景下，指数短期内的调整空间总体较为有限。不过市场情绪相对谨慎，板块持续性不强，预计市场仍将以窄幅震荡为主。                                            (责任编辑：DF381)"
"期指主力合约多数上涨 IF1808涨幅0.5%","　　期指主力合约7月31日多数上涨。其中，沪深300期指当月合约IF1808报收3512.6点，上涨17.6点，涨幅0.5%。成交量20842手，成交额219.34亿元，持仓25870手，较上一交易日减少440手。 　　现货方面，沪深300指数报收3517.66点，上涨2.58点，涨幅0.07%。沪深300期指当月合约贴水5.06点，较上一交易日减少6.82点。 　　上证50期指当月合约IH1808报收2547.6点，上涨18.4点，涨幅0.73%。成交量13390手，成交额102.06亿元，持仓13907手，较上一交易日减少773手。 　　现货方面，上证50指数报收2545.12点，上涨3.81点，涨幅0.15%。上证50期指当月合约升水2.48点，较上一交易日增加1.59点。 　　中证500期指当月合约IC1808报收5157.4点，上涨5点，涨幅0.1%。成交量10809手，成交额111.65亿元，持仓21047手，较上一交易日减少119手。 　　现货方面，中证500指数报收5188.72点，上涨3.57点，涨幅0.07%。中证500期指当月合约贴水31.32点，较上一交易日减少13.43点。                                            (责任编辑：DF358)"
"日经VI指数小幅降低","　　上周日经225指数期货价格比前一周下跌40日元至22680日元，连续上涨两周后，周初显现下跌。目前日元走软，刺激市场对日本国内企业业绩的期待上升，支撑市场。日本央行本周将召开金融政策会议，据悉将讨论调整长期利率目标与改变其购买的上市交易基金(ETF)组成结构。长期利率调整预期使得利率上升，导致日元升值。若利率上升，差价利润也会提升，因此金融类股坚挺上扬。日元升值压制出口类股。日本央行可能将增加东京证券交易所股价指数(TOPIX)相关ETF购买量，减少日经指数相关ETF购买量。大型日经股指成分股被抛售，同时日经225指数期货亦被抛售，TOPIX期货被买入。 　　日经225指数期货交易方面，高盛和摩根士丹利不断卖出，成为此周卖方第一、第二位。除周初大量买进的荷兰银行成为此周买方领头羊以外，美林、法国兴业银行和摩根大通走向超买趋势。TOPIX期货下半周大量卖出的法国巴黎银行和美林成为卖方第一和第二位。法国兴业银行等海外机构不断卖出。摩根士丹利不断买进，高盛大量买进，成为买方上位，海外机构的交易显眼。 　　日经恐慌指数(VI)相比前一周小幅降低0.38点(2.25%)。日本央行金融政策调整预期，使VI指数周初上升至近两周高位18.85点。随后，VI指数在小范围内有所波动。瑞信对于日经指数期货的买入趋势暂告一段落。前期多家媒体报道瑞信正在加强对冲基金业务，或是瑞信停止买超的因素之一。日经杠杆指数基金引起的野村卖盘连续浮现也可能影响到瑞信政策。瑞信的持仓已大增，市场对于瑞信的持向有待关注。若瑞信转向大量卖出政策，或将成为引起波动的因素之一，可能导致日经VI的上升。  　　本周初需要关注即将召开的日本央行金融政策会议。日本央行将研究在ETF资产购买上的配置，受此影响，上周投机性买卖增加。如果日本央行结束负利率政策，或决定减少目前6万亿美元规模ETF购买的话，可能引起负面作用。但市场普遍认为日本央行政策不会大变。日本国内财报高峰期到来，个股的交易或更加活跃。以业绩良好的企业为主导，市场趋势可能将坚挺，致日经指数期货上扬。本周预估价为22500日元至23500日元。                                            (责任编辑：DF358)"
"资本市场健康发展需要金融期货保驾护航","　　金融衍生品主要是指以利率、股票、汇率为基础标的的金融合约，合约种类可以分为远期、期货、互换以及期权等。其中金融期货作为场内衍生品的重要形式之一，在国际金融市场以及资本市场的发展过程中起着举足轻重的作用。 　　金融期货是在上个世纪70年代新一轮金融创新的背景下兴起和发展起来的。在固定汇率制取消后，汇率及相关金融资产价格的波动增加，市场避险需求催生了金融期货的创新发展。1972年芝加哥商业交易所(CME)设立了国际货币市场分部，推出了外汇期货交易，标志着金融期货的诞生。自此之后，1975年芝加哥期货交易所(CBOT)推出了第一张利率期货合约，1982年美国堪萨斯期货交易所(KCBT)推出第一张股指期货合约——价值线综合指数期货合约。自此之后，金融期货开始进入资本市场的发展轨道中。虽然发展过程中历经波折，但历史的经验告诉人们，金融期货的避险作用和价格发现等功能，为资本市场的进步做出了贡献。目前国际衍生品市场上，金融衍生品的比重稳定在七成左右，一方面是金融基础资产规模不断发展的支持，另一方面也得益于市场对于金融衍生品工具的正确认识和有效应用。 　　从对资本市场的影响来讲，金融期货及其他金融衍生品的存在无论是在理论实证角度还是现实实践角度，都有着保驾护航的战略意义。 　　1。从金融期货的基础功能来讲，风险规避和价格发现的功能在降低现货市场波动、降低系统性风险的正反馈以及稳定市场价格方面有着显而易见的作用。 　　以股指期货为例，以2015年年初至2017年三季度的数据为例，我们发现采用了股指期货对冲的公募基金产品与一般股票多头基金的产品净值相比，无论是在2015年年中股市大幅波动期间，还是在2016年年初的股市熔断阶段，应用股指期货进行对冲的产品净值非常稳定，相比其他权益类股票多头产品表现非常稳定。 　　从实证的角度而言，国内外有很多学者的学术研究也证明了股指期货对于降低现货市场波动性的重要作用。乔桂明和吴刘杰运用GARCH模型分析了沪深300指数期货对指数现货市场波动性的影响。模型检验结果发现股指期货上市之后，指数现货市场收益率标准差有所下降，表明沪深300股指期货的引入降低了现货市场的波动性。此外，文章还证实了股指期货上市之后指数现货市场的信息传递速度显著加快。郦金梁等人在EGARCH模型下对2008年年初至2011年10月的沪深300指数日内和日间交易数据进行考察，结果发现在沪深300指数期货推出后，股指日回报率的条件方差下降了约40%，同时指数现货市场的市场深度和价格信息度在股指期货推出后也有显著提升。他们认为，沪深300指数期货的推出提升了股票市场的流动性和价格发现能力，降低了价格的波动性。蔡向辉结合国内外市场的数据实证分析指出，股指期货既有助于降低股市波动和系统风险，也有助于抑制股市正反馈交易。 　　从股指期货的国际经验来看，股指期货不仅不是市场大幅波动的元凶，反而能在市场系统性风险发生时提供有效的风险规避场所。由于1987年美国股市的大幅下挫，美国股指期货同样经历了一段停滞期。但之后随着各类研究的深入，市场发现股指期货并非是令股票市场崩盘的元凶，使得期指市场再度繁荣。尤其是在2008年金融危机期间，期指更是发挥了重要的风险管理功能，在此期间全球主要国家和地区的股指期货成交量、持仓量在市场波动较大的8、9月份都出现了较为明显的上升。其中，在2008年9月，美国S&P500指数期货、Stoxx50指数期货和FT100指数期货的成交量比8月增长了11.7%、133.51%和148.51%，持仓量环比分别增长了8.41%、6.93%和5.13%。 　　2。从理论的角度分析，金融期货的存在还对降低市场机构筹资成本、提高资源配置效率、合理分配社会闲散资金、提高社会储蓄、增加社会投资、货币政策和货币供给以及宏观经济发展等各个方面都有着众多的溢出效应，且得到了学术界众多的实证分析结论支持。 　　钱小安曾在《金融期货的宏观经济效应》中从金融期货对资本形成的影响、对宏观经济均衡的影响以及对宏观经济管理的意义三个角度系统阐述了金融期货的宏观意义。以金融期货的资本形成功能为例，其在文中表示：“虽然金融期货交易不能为企业提供直接融资，但是，它可以起到促进资本形成的作用。”具体来讲，资本形成作用的发挥是通过对标的资产价格的稳定运行为媒介来实现的，也是对前述文中第一点功能的呼应。从理论基础的角度而言，也就是如果企业的资产负债的市场价值与其重置成本相比更高，那么会促进企业购买新生产的资本产品，即已计划资本的形成就会有所增加。企业资产负债的市场价值稳定或上升，需要金融期货的风险对冲功能来实现。 　　从社会闲散资金的集中和运用，即居民资产配置的优化以及宏观对冲框架下的大类资产配置概念角度而言，金融期货是在现货资产的基础之上，以更少的资金实现相应资产配置目的，还兼顾风险管理和稳定市值的功能。这对于基金产品的净值稳定、居民财富的保值升值、社会资金的集中利用起到了良好的促进作用。同时，企业的汇兑损失风险也可以通过外汇期货工具来规避，维持稳健经营，进而又反馈到前述的资本形成促进的逻辑之中。 　　因此，我们仅以资本形成和资产配置的角度就能很好的从理论角度对金融期货的正面效应有一个非常深入的了解。上述关于金融期货的理论影响研究已经得到了学术界的普遍认可，相关研究也非常丰富，在此不再赘述。 　　3。从现实实践的角度而言，金融期货的存在对于促进市场国际化、国家构建国际金融中心有着非常重要的推动作用。结合当前我国供给侧改革的大背景，在推进利率市场化、汇率市场化、人民币国际化、A股加入MSCI等进程的同时，如果能配套以相应的金融期货工具发挥，将有助于更平稳地实现政策目标，符合政府“防范系统性风险”的政策导向。 　　在阐述了金融期货的基本功能、宏观影响之后，从现实角度来理解金融期货的作用，将变得更加容易，同时学术界在金融期货现实意义的探讨也非常丰富。期货市场发展战略课题小组在《全球衍生品市场发展趋势及启示》中曾表示，衍生品交易带来显著的聚集效应，已成为金融中心建设的重要推动力。对于当前我国的现实情况来讲，如何在稳步推进改革的同时，保持金融系统的稳定性，加快国际金融中心功能的构建离不开金融期货的保驾护航。同时，利率、汇率、股票等基础资产市场的健康发展、市场化发展、国际化建设的推动都需要有衍生工具的对冲来稳定价格、平抑波动。以国债期货为例，自债券通实施之后，我国债券市场的市场化、国际化进程迈出了重要的一部，境外机构的国债托管量占比也从最初的2%迅速上升至目前的7%左右。但是与之对应的，境外机构在稳定现货债券的价格、规避利率风险方面还没有十分有效的对冲工具，目前还无法实现境外机构直接参与国内的国债期货。倘若境外机构能够有效的参与利率期货进行风险对冲，不仅利于境外机构对于国内债市的参与热情，还能进一步促进人民币汇率风险的对冲需求，推动内地外汇期货品种的创新进程。 　　因此，金融期货的正向溢出效应在资本市场健康发展的过程中是非常有必要的。目前虽然中金所已经上市了股指期货、国债期货，但是在市场容量和参与者结构方面还有很大的完善空间。内地目前也尚未有外汇期货的相关品种。我们相信在我国资本市场大力发展的同时，金融期货的重要作用也将受到重视，相关的法律法规、投资者教育、人才梯队建设也将得到配套发展，最终促进金融期货市场和国内资本市场的共同健康、可持续发展。 　　(作者单位：中信期货)                                            (责任编辑：DF358)"
"近期市场情绪较前期有所好转 IH多合约逆势维持升水","　　昨日，A股三大股指持续弱势调整，开盘小幅拉升后震荡走低，IH多合约依旧维持升水态势。业内人士表示，从基差方面看，近期市场情绪较前期有所好转。就三大期指来看，IH主力合约频现升水，相对而言，市场比较看好以上证50指数为代表的蓝筹股后市表现。　　截至昨日收盘，三大期指走势分化，上证50指数涨幅0.64%，对应的主力合约上涨0.55%；沪深300指数和中证500指数分别下跌0.17%和1.22%，对应主力合约下跌0.43%和2.01%。　　从基差上看，IH合约表现较抢眼。上周五收盘，IH四张合约出现了罕见的齐齐升水现象。截至昨日收盘，IH多合约升水态势依旧延续，IH当月、下季和隔季合约分别升水0.89点、1.29点和2.49点。　　东证期货研究所分析师李智祥表示，IH多合约升水的主要原因是后市预期较强的金融和基建板块在上证50指数中所占权重较大，且金融和基建板块两个板块近期受到资管新规细则落地、货币政策边际出现变化预期等因素提振。而IF和IC两大期指近期仍受医药等前期涨幅较大板块走弱的影响，短期内走势大概率将弱于IH。　　值得注意的是，IH隔季合约的价差高于IH主力合约，李智祥表示，现在除了IH下月合约处于贴水状态，且远月合约的升水幅度逐个递增，这也是市场预期较强的表现。　　弘业期货金融研究院表示，目前看来，市场紧张情绪虽有所放缓，市场的强势有较强的结构性，上证50指数短期强势特征更为明显，但从市场整体量能及板块轮动来看表现相对平淡，主要指数或还在反弹节奏中，特别是基础设施板块更多是受政策超预期影响的超跌反弹。　　李智祥也认为，市场还没有整体性走强，只有受政策影响确定性相对较大的基建和金融板块得到了提振。　　展望后市，多位受访研究员表示，虽然目前后市预期有所回暖，但主要指数的中长期调整目前还未完全结束。中长期来看，在外部主要风险因素未散的前提下，市场仍有回落或震荡风险。由于风险偏好容易出现大幅波动，期指振幅或将扩大。　　国泰君安期货衍生品研究所研究员毛磊认为，近期期指市场处于反弹阶段，反转还未出现，短期处于震荡偏强阶段。不过，政策面托底力度加大，市场信心将回升。                                    (原标题：IH多合约逆势维持升水)                                                (责任编辑：DF380)"
"期指主力合约多数下跌 IF1808跌幅0.43%","　　期指主力合约7月30日多数下跌。其中，沪深300期指当月合约IF1808报收3503.2点，下跌15点，跌幅0.43%。成交量22837手，成交额240.66亿元，持仓26310手，较上一交易日增加383手。 　　现货方面，沪深300指数报收3515.08点，下跌6.15点，跌幅0.17%。沪深300期指当月合约贴水11.88点，较上一交易日增加10.65点。 　　上证50期指当月合约IH1808报收2542.2点，上涨13.8点，涨幅0.55%。成交量14835手，成交额113.02亿元，持仓14680手，较上一交易日增加988手。 　　现货方面，上证50指数报收2541.31点，上涨16.22点，涨幅0.64%。上证50期指当月合约升水0.89点，较上一交易日减少3.62点。 　　中证500期指当月合约IC1808报收5140.4点，下跌105.4点，跌幅2.01%。成交量12004手，成交额124.46亿元，持仓21166手，较上一交易日增加284手。 　　现货方面，中证500指数报收5185.15点，下跌64.14点，跌幅1.22%。中证500期指当月合约贴水44.75点，较上一交易日增加25.46点。                                            (责任编辑：DF358)"
"持仓分析：期指总持仓继续回落","　　上周市场呈现先扬后抑走势，周初在钢铁、建材等周期股带动下沪深两市双双走高，上证综指一度重回2900点上方，但之后涨势未能持续，指数振荡走低，最终上证综指收报2873点。期指三个品种均有不同程度上涨。其中，IC涨幅最大，主力合约当周上涨1.51%。IF次之，主力合约周涨幅为1.28%。IH涨势略有不及，主力合约仅上涨1.18%。基差方面，各品种表现有所差异，其中IH主力合约升水幅度自5.4点小幅收窄至4.5点，IF及IC主力合约贴水双双收窄，截至上周五，分别收窄至1.2和19.3点。 　　量能方面，虽然交割已经结束，但影响犹存。上周期指持仓继续下滑，三个品种总持仓共计减少851手降至116581手。但各品种持仓呈现增减不一的情况，其中IF减仓136手持仓降至49172手，IH减仓幅度最大，当周减少827手至22404手，IC小幅增仓，持仓增加112手至45005手。 　　主力持仓方面，由于各品种表现不尽相同，其主力持仓变化也有所不同。其中，IF多空各自小幅减仓，多头减85手，空头减104手，净空持仓微降至4719手。IH呈现多头增仓、空头减仓的局面，多头增74手，空头减40手，净空持仓降至712手。与IF及IH均不同的是，IC多空主力均大幅减仓，多头减1149手，空头减683手，净多持仓降至仅50手。 　　具体席位方面，由于指数遇阻回落，依然呈现弱势格局，部分席位多头持仓不增反降。其中，净多持仓排名第一的五矿经易期货多头减仓300余手，净多持仓降至1582手。相反，另一些席位持仓则有所增加，以广发期货为例，上周多头增仓105手，净多持仓增至1085手。空头方面，各席位持仓增减不一，其中中信期货空头增仓100余手，净空持仓升至1315手，上海东证期货空头减仓600余手，净空持仓降至3138手。 　　总体来说，与前一周相比，期指持仓继续下滑，交割影响并未消除。伴随指数重回盘整走势，多空主力持仓再度陷入胶着。短期看，期指上行动能减弱，预计未来一周将延续窄幅振荡走势。 　　(作者单位：永安期货)                                    (原标题：期指总持仓继续回落)                                                (责任编辑：DF358)"
"利率面临进一步下滑","　　7月27日，各个期限的Shibor继续呈现下跌趋势。隔夜、1周、2周、1个月、3个月、6个月、9个月、1年期分别下跌3.70、0.60、2.50、3.60、6.00、4.20、3.90、3.10个基点，报收2.2840%、2.6540%、2.8530%、3.0350%、3.303.0%、3.5140%、3.6880%、3.7810%。图为隔夜与1周利率表为Shibor(人民币)报价 　　在公开市场操作方面，央行上周净投放货币(全口径计入MLF)1320亿元，连续两周进行货币净投放操作。央行自从第二季度以来，开始积极向市场投放货币，但是在信用扩张方面，央行的投放货币的信用扩张效用降低。一方面，基于金融监管，表外业务回归表内业务本质上受到监管指标的约束，无法快速转换。另一方面，部分地方的房价快速上涨形成了一种社会压力，让棚改的方式有所转变。基于以上因素，预计后期央行需要投放更多的货币，利率将会进一步下滑。　　(作者单位：国信期货)                                            (责任编辑：DF358)"
"期指有望恢复常态 “第二梯队”机会多","　　2015年被限缩的股指期货，本周传出恢复常态化的消息，虽然没有时间表，但毫无疑问指向是明确的。而这一关于“常态化”的说法，也预示着未来股指期货的松绑力度会远超2017年两次松绑，时间也可能较快，如果市场没有出现异常大幅波动，恢复2015年限缩前的规则或许将在年内实现。一旦股指期货交易恢复常态化，不仅意味着A股市场被颁发“常态证明书”，从2015年大起大落的阴影逐步走出，而且也有利于吸引外资扩大对A股的投资比重。在股指期货没有恢复常态化之前，外资机构如果要针对手中持有的A股进行风险对冲，只能选择新加坡A50等境外期指，流动性远不如此前常态化的境内股指期货。可以预期的是，境内期指恢复常态化，某种程度上也是中国内地资本市场对外开放加大的一个讯号，有利于提升A股在国际资本中的配置比例。因此，期指常态化对A股引入更多的外资，毫无疑问是一大利好。　　除了外资，股指期货恢复常态化，也有利于本土机构围绕A股市场，推出更多元的产品，尤其是量化对冲产品，为投资者带来更多的投资选择，吸引更多资金间接参与A股及期指等衍生品。站在增加市场流动性的角度来看，也是长期利好。虽然说期指交易活跃可能吸引一部分A股市场的游资参与，但笔者认为更有可能是会从目前其他期货品种进行资金分流，毕竟期货“T+0”的交易机制和股票“T+1”不同，另外杠杆比率也有很大差别，期货和股票各自有拥趸，并不是非此即彼的替代效应。　　虽然说期指的常态化对引入新增资金有好处，但也有两件往事是不少散户心中的阴霾。第一件是“期指做空”，即2010年4月沪深300指数的期指上路之后，A股出现一波中期调整，三个月之内从3150点附近调整到2319点，跌幅超过25%；第二件则是“外资割韭菜”，2015年股市大起大落期间，由俄罗斯人控制的伊世顿公司，25个交易日内利用数百万资金非法获利3.893亿元。不管是大盘下跌还是非法获利，都构成市场的损失；但这两件事情，却不能简单把板子打在股指期货的身上。　　先来看“期指做空”，虽然2010年4月~7月大盘确实出现了一波下跌，但却没有证据显示和股指期货的开通有直接关联。调整更多是基于市场自身的需求，在之前一年，上证指数2009年的涨幅接近80%，如果从2008年的最低点算起则已经翻倍，本身就有一定的调整压力要释放。而从估值的角度看，当时沪市的平均市盈率25倍多，深市则接近40倍，而目前分别为14倍和25倍；市净率的部分，现在也显著低于2010年4月的水平(见附图)。因此，股市技术面和基本面是调整的主要因素，并不是期指上市带来调整。期指合约最后的交割价取决于现货指数，无论期指合约有多大的波动，最终都要向现货指数收敛。　　至于“外资割韭菜”的问题，伊世顿公司的非法获利幅度确实惊人，但由于参与股指期货的高门槛，绝大多数散户只要是合规交易，并不会直接参与期指，更谈不上被“割韭菜”。以往，很多资金量未达标的散户盲目参与期指，都是采用配资的方式进入，相当于在期指的杠杆上再度加杠杆，风险成倍放大。即使没有非法交易的机构，迟早也会被市场的波动所吞没。因此，根据自己的资金和风险承受能力，参与合适的品种，才是远离被“割韭菜”的王道。　　除了引入资金增加市场活跃度之外，股指期货的常态化有望衍生出更多产品让投资者选择，比如量化对冲产品，以及台湾市场行之多年的反向ETF等，给散户更多对抗市场波动的利器。投资者面对股指期货，更多应当把它视为一种工具，如何使用取决于使用者和监管的规范，而不是工具本身。　　具体到当下，如果是在目前主板指数低估值的状态下让期指交易常态化，也是利好大于利空，首当其冲正是低估值的大盘指标股，尤其是上证50和沪深300的成分股，这在本周已经有了比较充分的反应。相比之下，中证500期指对应的指数成分股，表现还不够充分，其中业绩良好、调整充分的个股，将有望成为期指松绑的“第二梯队”，受到资金的进一步关注。笔者重点观察的品种有：露天煤业、厦门国贸、威孚高科、鄂武商A、杭钢股份、山东高速、东方电气等。                                            (责任编辑：DF350)"
"期指主力合约多数下跌 IF1808跌幅0.17%","　　期指主力合约7月27日多数下跌。其中，沪深300期指当月合约IF1808报收3520点，下跌6点，跌幅0.17%。成交量20261手，成交额214.1亿元，持仓25927手，较上一交易日增加8手。 　　现货方面，沪深300指数报收3521.23点，下跌15.02点，跌幅0.42%。沪深300期指当月合约贴水1.23点，较上一交易日减少10.02点。 　　上证50期指当月合约IH1808报收2529.6点，上涨2.4点，涨幅0.09%。成交量12428手，成交额94.28亿元，持仓13692手，较上一交易日减少511手。 　　现货方面，上证50指数报收2525.09点，下跌5.9点，跌幅0.23%。上证50期指当月合约升水4.51点，较上一交易日增加10.5点。 　　中证500期指当月合约IC1808报收5230点，下跌23.2点，跌幅0.44%。成交量11181手，成交额117.31亿元，持仓20882手，较上一交易日减少70手。 　　现货方面，中证500指数报收5249.29点，下跌24.19点，跌幅0.46%。中证500期指当月合约贴水19.29点，较上一交易日增加7.41点。                                            (责任编辑：DF120)"
"期指涨跌互现","　　据CME，截至7月26日，标普500(E-MINI S&P500)ESU8合约结算价报2842.5点，较前日上涨1.25点，涨幅0.04%，成交量1,010,052手，前一交易日未平仓数量2,704,995手。纳斯达克100(E-MINI NASDAQ100)NQU8合约结算价报7430.75点，较前日下跌38.75点，跌幅0.52%，成交量385,414手，前一交易日未平仓数量240,539手。道琼斯(E-MINI DOW)YMU8合约结算价25525点，较前日上涨122点，涨幅0.48%，成交量156,0369手，前一交易日未平仓数91,037手。                                            (责任编辑：DF052)"
"谈股说债：基建投资增速恐回升","　　今年经济增速呈现缓慢下行态势，其中投资也较为疲软。基建投资是政府逆周期调控的重要抓手，随着财政政策更加积极，基建投资增速有望逐步回升，对冲经济总需求的下滑，熨平经济波动。　　过去一年多，金融去杠杆的从严推进和外部环境的变化引发经济基本面下行，以及不断新增的民营企业债务违约，使得系统性金融风险防范任务突出，金融监管和货币收紧状况在边际上有所缓和。从近期监管对非标态度的缓和和对中低评级信用的鼓励来看，前期的“宽货币紧信用”有向“宽货币宽信用”转变的趋势。周一早盘，央行进行了5020亿元一年期MLF操作，当日公开市场有1700亿元7天逆回购到期，净投放流动性3320亿元。“宽货币紧信用”向“宽货币宽信用”转变，经济基本面和社融下行压力将显著缓和。　　前期在地方政府去杠杆的政策导向下，非标和城投等融资渠道受到了严重影响，基建项目资金来源受限，给基建投资增速带来了较大影响，成为今年以来投资增速的最大拖累。国务院常务会议强调，积极财政政策要更加积极，除了进一步落实和加速推进前期减税降费政策以外，还提出“加快今年1.35万亿元地方政府专项债券发行和使用进度，在推动在建基础设施项目上早见成效”，“有效保障在建项目资金需求，督促地方盘活财政存量资金，引导金融机构按照市场化原则保障融资平台公司合理融资需求”，“对接发展和民生需要，推进建设和储备一批重大项目”等政策措施。　　今年上半年实现一般公共预算收入为10.43万亿元，同比增速达到了10.6%，较去年同期增加了0.78个百分点；在支出端，今年上半年一般公共预算支出为11.16万亿元，同比增速为7.8%，较去年同期的15.8%的增速水平大幅下滑。因此，上半年一般公共预算整体呈现出“收入增长较快，而支出增速大幅下滑”的特征，今年下半年一般公共预算和政府性基金支出同比增速预期分别为15.22%和 72.55%，财政政策空间很大。　　历次经济下行周期，都有财政政策推动下基建投资增速回升来做对冲，是有效逆周期调控工具。但是地方政府债务率持续上升，成为系统性风险的重要隐患，因此加杠杆推基建的空间要远小于前几年，更多将依赖于货币政策推动的信用扩张，流动性充裕情况下基建投资需求的刺激性拉升。　　(作者单位：恒泰证券)                                            (责任编辑：DF358)"
