"标题","正文"
"商品收盘黑色系全线下挫 铁矿石跌4.54%","摘要            【商品收盘黑色系全线下挫 铁矿石跌4.54%】东方财富网19日讯，周一商品期货市场跌多涨少，黑色系全线下挫，截至收盘，鸡蛋跌停，跌4.97%，铁矿石跌4.54%，焦炭跌2.38%，螺纹跌2.30%，动煤、热卷、橡胶、沪铜跌逾1%；而涨幅方面，沥青涨2.60%，甲醇涨2.46%，玻璃涨逾1%。                             　　东方财富网19日讯，周一商品期货市场跌多涨少，黑色系全线下挫，截至收盘，鸡蛋跌停，跌4.97%，铁矿石跌4.54%，焦炭跌2.38%，螺纹跌2.30%，动煤、热卷、橡胶、沪铜跌逾1%；而涨幅方面，沥青涨2.60%，甲醇涨2.46%，玻璃涨逾1%。　　甲醇后市有望企稳　　年初至今，甲醇连续振荡下跌，行情走跌的原因有：甲醇现货大涨后，激发了下游的抵触情绪，下游开工快速回落；春节期间甲醇装置开工稳定，库存出现回升；原料煤炭以及相关联品种原油价格逐渐回落，成本重心下滑；国内气头装置在采暖季结束后有大面积重启计划。在以上多方面利空因素压制下，郑醇开启了振荡下跌模式。至此，我们认为悲观情绪的释放已经接近尾声，后市有望企稳。　　供给端方面，国内甲醇装置即将进入春季检修期，数据显示，西北区域的一些大型煤制装置在4月有集中检修计划，届时国内供应压力会有缩减。另外，伊朗、美国等地区确实有潜在的新增产能压力，不过以上两地装置的投产日期总是一拖再拖，所以不必过于担心来自海外的新增压力。　　豆粕追涨风险加大　　CFTC豆粕非商业基金持仓对全球豆粕期价的走势具有指导性意义。一般来说，基金建仓和持有时间在3个月以内，一波行情的开启和结束大概率会通过持仓反映出来。对豆粕非商业基金持仓11年的数据进行对比，发现1—4月豆粕价格上涨的概率在60%，之后就会步入下行通道。现阶段，CFTC豆粕非商业基金持仓量已经创下新高，时间点上也临近变盘。　　阿根廷减产效应逐渐消退，市场关注点集中到3月底的美豆种植意向报告上。另外，国内油厂压榨利润丰厚，后期大豆到港量增加，豆粕供应无忧，而生猪养殖已经处在亏损阶段，养殖户补栏积极性不高，饲料需求低迷，操作上建议卖出套期保值或者已经点价的贸易商等待逢高沽空时机的出现，追涨需谨慎。　　商品新闻>>>　　“中国版”原油期货将于26日上市　　“中国版”原油期货即将诞生 “价格发现”增强定价权　　本周如何交易黄金与原油？机构给出最新交易策略                                            (责任编辑：DF350)"
"范春华：甲醇短期维持区间震荡","　　上周五甲醇期货价格小幅震荡下跌，现货方面，山东中北部甲醇市场进入整理。安徽地区甲醇市场暂稳整理。受港口下跌影响，市场心态偏空，部分稳价观望，部分封盘不报，成交偏淡。技术面，主力MA1805合约短期维持在2600-2800区间震荡。操作建议：暂时观望。  　　分析师：范春华                                             (责任编辑：DF350)"
"悲观情绪释放接近尾声 甲醇后市有望企稳","　　年初至今，甲醇连续振荡下跌，行情走跌的原因有：甲醇现货大涨后，激发了下游的抵触情绪，下游开工快速回落；春节期间甲醇装置开工稳定，库存出现回升；原料煤炭以及相关联品种原油价格逐渐回落，成本重心下滑；国内气头装置在采暖季结束后有大面积重启计划。在以上多方面利空因素压制下，郑醇开启了振荡下跌模式。至此，我们认为悲观情绪的释放已经接近尾声，后市有望企稳。 　　供给端方面，国内甲醇装置即将进入春季检修期，数据显示，西北区域的一些大型煤制装置在4月有集中检修计划，届时国内供应压力会有缩减。另外，伊朗、美国等地区确实有潜在的新增产能压力，不过以上两地装置的投产日期总是一拖再拖，所以不必过于担心来自海外的新增压力。 　　进口方面，我国1月进口甲醇797338.86吨，高于历年同期，去年1月是785990.65吨，同比增加1.4%。截至3月15日，沿海地区(江苏、浙江和华南地区)甲醇库存在64.19万吨，整体沿海地区可流通货源预估在15.5万吨附近，可流通货源较春节前有所增加，但目前整体库存压力并不大，后期我们需要关注进口量的变化，若进口继续维持高位，那么甲醇的反弹空间也不会太高。 　　需求端方面，甲醇最大的下游MTO占比近50%(甲醇制烯烃)，从下游开工率上不难看出，春节后MTO开工负荷开始回升，而且后市装置负荷仍存在稳定提升可能，这对上游甲醇的需求刺激还是蛮大的，只要MTO开工负荷能够维持在八成左右，那么市场供给压力就会大大减轻。另外，传统下游刚刚进入恢复期，后期负荷还有提升空间。总体来看，市场存在挺价基础。 　　国内甲醇主要原料是动力煤，煤炭价格下跌空间已经不大。今年仍有1.5亿吨的煤炭产能等待退出，煤炭价格并不具备持续下跌基础。 　　后期需要关注关联品种L与PP，甲醇最大下游MTO与其有竞争关系，所以如果L、PP后期继续走弱，那么甲醇制烯烃竞争优势就会减弱，对原料甲醇的需求也会受到挤压影响。目前L、PP库存维持高位，采暖季结束后供应有望继续提升，需求恢复相对缓慢，这将抑制甲醇的反弹空间。 　　图为甲醇1805合约日线 　　总体来看，甲醇的整体市场氛围中性偏好，甲醇1805合约后市大概率会进入企稳修复阶段，区间振荡的概率大，2630—2850区间操作。 　　(作者单位：倍特期货)                                    (原标题：悲观情绪释放 甲醇有望企稳)                                                (责任编辑：DF350)"
"范春华：厂家稳定出货 甲醇维持震荡","　　周四甲醇期货价格小幅震荡下跌。现货方面，山东南部地区甲醇市场逐步趋稳。河南甲醇市场继续上调，安徽地区甲醇市场重心上移。技术面，主力MA1805合约短期维持在2600-2800区间震荡。操作建议：暂时观望。 　　分析师：范春华                                             (责任编辑：DF350)"
"郑醇现货坚挺 期货有支持基础","　　【现货】：陕西2350，川渝2550，两湖2800，河南2500，内蒙2300，江苏2800，宁波2900，山东2650，华南3000，东北2750.CFR中国363美元/吨。(来源：卓创) 　　【盘面】据卓创了解，甲醇在前期利空情绪释放后，则会迎来新的题材炒作周期。利好方面：4月份国内装置将会集中进入春季检修期，部分国外装置也有检修计划；国外新增产能投放继续推迟；下游开工负荷整体回升；风险点主要关注：盘面相关联品种L与PP走势是否继续大跌；国内甲醇进口是否维持高增长。总的来看，甲醇的整体市场氛围更偏向中性偏好一些，技术形态在20日线处也有企稳配合，所以我们认为1805甲醇合约的下一步走势大概率上会步入企稳修复阶段，然5月合约进展的时间与空间均已不大，所以还是做区间准备。 　　【操作建议】：空头情绪释放后开始修复性反弹，相关联品种节奏仍有压制，考虑到20日线支持趋稳，试多保护参考2720-2740。                                            (责任编辑：DF350)"
"甲醇：资金观望情绪较浓","　　14日，甲醇主力1805合约盘初小幅高开后，维持小区间波动运行，成交清淡。午后，多头增仓，期价稳步上行，并于日内最高价收盘。 　　交易所多空持仓前20席位数据显示，1805合约出现多、空同增态势。其中，多头增持6239张，空头增持8524张，空头增持幅度略大于多头增持幅度。 　　具体来看，1805合约前20席位多头中，增持多单的席位有10个，其中，海通期货席位和招商期货席位增持幅度均较大，特别是海通期货席位，当日增持近万张多单，尤为抢眼。减持多单的10个席位中，仅永安期货席位和大地期货席位减持幅度超过1000张，但最高不超过4000张，其余席位调整幅度不大。 　　在前20席位空头中，增持空单的席位亦有10个，其中，银河期货席位和招商期货席位增持幅度均超过4000张，其余席位增持幅度多在2000张附近。减持空单的10个席位中，整体减持幅度相对较小，最高不超过4000张，部分席位仅做小幅度调整。 　　值得注意的是，当日中信期货席位在增持86张多单的同时，减持1535张空单，净多单增加至1912张；国泰君安席位和南华期货席位也做出类似的增多、减空操作。数据显示，这部分席位对后市乐观情绪较浓。 　　相反，方正中期席位在减持364张多单的同时，增持1966张空单，持仓由净多转为净空2024张；申银万国席位在减持705张多单的同时，增持585张空单，净空单增加至1762张。数据显示，这部分席位对后市较为悲观。 　　另外，当日有11个席位在持仓上做出多、空同向调整操作。其中，海通期货席位在大幅增持9963张多单的同时，增持3059张空单，持仓由净空转为净多4890张；弘业期货席位当日在多头持仓上的增持幅度亦大于在空头持仓上的增持幅度。兴证期货席位和广发期货席位当日虽表现为多、空同减，但空头持仓上的减持幅度远大于多头持仓上的减持幅度。数据显示，以上席位对后市更倾向于乐观。 　　相反，银河期货席位当日在增持566张多单的同时，大幅增持4022张空单，持仓由净多转为净空2311张；招商期货席位、光大期货席位和国投安信席位当日在空头持仓上的增持幅度亦远大于在多头持仓上的增持幅度。数据显示，这部分席位对后市更倾向于悲观。永安期货席位当日虽做出多、空同减操作，但其在大幅减持3554张多单的同时，仅减持1126张空单，净多单减少至4364张，对后市的偏空心态可见一斑。 　　通过观察主力持仓动向，笔者发现，当日多数席位选择在持仓上做出多、空同向调整操作，意味着资金观望情绪较浓。但从主力持仓的调整方向和力度上看，期价在连续上涨之后，空头力量逐步增强，期价反弹压力显现，后市多、空争夺也将愈演愈烈。                                            (责任编辑：DF350)"
"甲醇：“底”到了！？（二）","　　紧接上期分析，本期我们重点看看，后期多个影响因素会对市场产生怎样的预期？ 驱动因素后期预测驱动方向供应伊朗FPC100万吨/年装置计划4月检修20天利好伊朗ZPC一套165万吨/年装置计划4月检修50天利好伊朗KPC66万吨/年装置4月亦有检修计划，具体时间未定利好阿曼105万吨/年装置4月有检修计划利好新西兰243万吨/年装置中一条或多条线2季度有检修计划利好据悉，伊朗Marjan石化公司一套新建165万吨/年装置计划4-6月投产，初步判定可能性较小，或在3季度之后利空据悉，OCI子公司Natgasoline位于德克萨斯州的新建175万吨/年装置计划2季度投产，初步判定可能性较小利空内蒙古久泰100万吨/年装置计划3月20日起检修40天左右利好中煤远兴60万吨/年装置计划3月23日起检修1个月左右利好内蒙古国泰40万吨/年装置3月下旬起检修半个月利好中海石油建滔80万吨/年装置4月检修20天利好中石化长城能源50万吨/年装置计划4月1日起检修45天利好西北能源30万年/年装置4月有检修计划利好甘肃华亭中旭60万吨/年装置4月有检修计划利好天津渤化永利化工50万吨/年装置计划4月中下旬检修20天利好3月中旬北方取暖结束，山西、河北等焦化企业开工存提升预期利空山西路宝20万吨/年装置近期或重启利空江苏恒盛30万吨/年装置3月15日左右重启利空青海桂鲁80万吨/年天然气制装置3月底重启利空安徽昊源新建80万吨/年装置计划4月底至5月投产利空内蒙古新奥新建60万吨/年装置计划5月中旬投产利空山东鲁西集团新建80万吨/年装置计划6月投产，其配套30万吨/年MTO装置计划7月投产利空山西晋煤华昱新建100万吨/年装置计划7月投产，其配套50万吨/年MTG装置暂无具体投产日期利空需求MTG:据悉，唐山境界20万吨/年装置3月有检修计划利空MTO:江苏斯尔邦80万吨/年装置4月有检修计划利空MTO:据悉，宁波富德60万吨/年装置4月底计划检修1个月利空MTO:神华榆林60万吨/年装置4月有检修计划利空MTP:大唐二线23万吨/年PP装置计划3月11日左右重启利好甲醛/二甲醚：双节已过，甲醛、二甲醚等工厂开工或陆续提升利好BDO:陕西比迪欧10万吨/年装置计划3月14日重启；河南开祥11万吨/年装置计划3月20日重启；内蒙古东源10万吨/年装置计划3月15日重启利好BDO:福建湄洲湾4万吨/年、中石化长城能源20万吨/年、重庆驰源6万吨年装置4月皆有检修计划利空BDO:内蒙古东源10万吨/年装置3月5-15日停车更换催化剂利空其他原油：在美国页岩油、美联储加息、减产协议和地缘风险等因素影响下，后期油价或震荡运行为主，在60美元/桶附近波动中性政策：3.15环保大检查即将开始，河北等部分地区甲醇及相关下游开工或受限利空运输：第十八次上海合作组织逢会6月9日-6月11日在山东青岛举行，届时山东及周边危化品运输或受一定限制中性上游利润：截至目前，虽然上游企业利润较年初下跌800-1100元/吨，但仍在150-250元/吨范围利好下游利润：今年以来，传统下游除甲醛、醋酸企业利润持续不错外，其余产品依旧多处于亏损状态，而新兴下游中，CTO企业利润一直维持在1000元/吨以上，而沿海MTO企业自上周起拜托亏损状态，目前每吨尚有几百元左右的利润，但盈亏稳定性较差利空套利：内外盘从2月末起出现倒挂，虽然目前陕、蒙与华东价差仍在700元/吨以上，但套利空间在缩小利空 　　中宇认为，从外盘看，4月国外有不低于430万吨的产能计划检修，而伊朗和美国两套新建装置计划投产的可能性较小，为此4月国外供应预期减少8-10万吨左右，而这些减少量或主要在3月进口上面得以弥补，内贸上面略有补充。从内地看，国内涉及计划检修的装置主要集中在3月下旬至4月，总产能不低于460万吨左右(主要集中在西北地区)，多数为期1个月左右，而涉及计划重启产能仅有130万吨左右，且新建产能多集中在5-7月，共计240万吨左右，总体看，内地供应3-4月偏紧，5-7月偏松。从需求看，虽然甲醛、二甲醚等传统下游需求存增加预期，但在3.15环保检查、物流运输以及成本等因素影响下，其开工负荷提升幅度或有限，加之部分新兴下游装置4月亦有检修预期，故需求面存减弱预期。综上，从整体看，4月我国供应减少预期强于需求，5-7月有所缓解。 　　综上看，中宇认为我国甲醇市场阶段性底部或已形成，3月中旬开始或进入反弹通道，至4月中旬或达到阶段性高点，期间涨幅或在100-180元/吨范围(截至3月8日，陕、蒙一带1960-2020元/吨，太仓2700-2710元/吨)，之后随着检修装置的陆续重启，以及新建装置的投产，加之下游需求淡季的影响，市场或再次进入下滑通道，6月中下旬或跌至年内最低点。                                            (责任编辑：DF350)"
"甲醇短期内仍将维持弱势 但下行空间有限","　　受供给恢复的影响，甲醇期货的价格大幅下挫。目前来看，套利窗口的开启对华东甲醇价格仍然形成压制，因此短期弱势难改。但是考虑到甲醇的利空已经大多反应，因此向下空间有限。　　期现基差修复　　去年四季度，受国家煤改气政策的影响，国内的天然气供应出现了缺口。在这种情况下，出于保障民用气源的考虑，工业用气受到限制，气制甲醇大面积停产。随着供暖季的到来，北方环保压力加大，国内焦炉气制甲醇装置主要集中在山西、山东。因此，在环保的压力下，焦炉气制甲醇的开工负荷也大面积下降。受制于上述两个原因，国内的甲醇出现了供应紧缺的现象，现货价格因此大幅上涨，期货大幅贴水现货价格。春节之后，随着供暖压力和环保压力的减轻，前期停产的气头和焦炉气头装置开始陆续复产，市场的供应开始由紧缺变为宽松。同时，随着下游烯烃进入检修季，需求端的表现也开始疲软。在这种情况下，甲醇现货价格大幅下挫，期现价差已经基本上得到了修复，目前基差仅在100元/吨左右，已经处于合理水平。　　进口方面，由于现货价格大幅上涨，进口套利利润丰厚，最高时达到400元/吨左右的水平。但是随着甲醇现货价格的下跌，进出口套利窗口已经关闭。截至目前，甲醇的进口货源已经升水国内现货价格，这对于进口特别是短单的进口将会产生一定的抑制作用，从而间接影响国内供给。　　利润方面，前期由于现货价格飙升，甲醇生产企业的利润丰厚，煤制甲醇以华东价格折算的利润达到1400元/吨左右。近期随着甲醇现货价格的下跌，甲醇企业的生产利润有所下滑，目前大致在850元/吨左右的水平，虽然与去年500元/吨相比仍有下行的空间，但是整体上已经恢复到了正常的水平。　　内地价格暴跌拖累港口价格　　由于进口货源并不充裕，华东地区的甲醇供应出现了一定的缺口，这造成了甲醇港口库存偏低。截至3月1日，华东甲醇港口库存为35.6万吨，华南港口库存为9.83万吨，虽然较年前的低点有所回升，但是整体上仍然处于偏低的水平。不过，从目前的情况来看，随着套利窗口的开启，内陆货源或将销往华东地区，这将缓解该地区的供给结构性短缺问题。由于天然气和焦炉气装置主要集中在内陆地区，负荷下降对内陆甲醇的供应产生了极大的影响。前期山东和内蒙古甲醇现货大幅上升，套利空间关闭也造成了华东甲醇供应的紧张。但是，随着近期市场供给趋紧的问题得到缓解，山东和内蒙古甲醇的现货价格大幅下挫，套利窗口开启。不仅如此，冬季和春节运力不足的问题近期得到缓解，跨地区套利窗口的开启势必会对港口甲醇价格形成一定的压制。　　目前市场对于甲醇价格的预期和价格驱动都是向下的，因此短期内甲醇期货仍然难改弱势。但是从甲醇期货估值来看，不论是期现、进出口还是利润都基本上得到了修复，因此下行的动力正在衰竭。基于上述判断，笔者认为甲醇短期内仍将维持弱势，但是下行空间有限，价格反转仍然需要一定的时间。操作方面，建议短期可以采取逢高短空的思路，中长线多单等待机会进场。　　(作者单位：金石期货)                                    (原标题：估值修复甲醇下行空间有限)                                                (责任编辑：DF350)"
"甲醇：“底”到了！？（一）","　　首先，来看一下，市场何时开始跌的？怎么跌的？　　2017年12月下旬起，我国甲醇市场就已经进入下滑通道，虽然在部分下游企业阶段性补货等情况影响下2018年1月上旬略有反弹，但幅度有限(当时原油跌破60美元/桶大关)。2018年1月1日起环保税开始执行，我国多数甲醇及下游企业生产成本增加，但同时在环保风暴影响下，今年春节前，多数下游企业备货积极性几无，相反，受较长时间亏损影响，部分MTO企业开工降至7成，同时鲁北等地甲醇制氢、碳酸二甲酯等部分下游装置停车检修，甲醛厂例行停车放假，春节前市场走弱。节后，虽然运费持续下滑(据中宇监测显示，内蒙古至鲁北较节前下跌超100元/吨)，但基于库存积累及部分气头装置重启(包括内蒙古博源等共计230万吨左右产能)影响，陕、蒙等西北企业承压下调售价，甲醛等下游装置恢复缓慢(与往年同期相比开工恢复有所滞后)，河北、山东等环渤海一带紧跟下滑。随着春节的结束，前期滞港进口货船陆续报关入库，内外盘顺挂，套利窗口开启情况下，进口货陆续抵达港口，港口库存较1月末增加10万吨左右，同时MA05大幅走跌，港口现货市场承压下行，随之内地与港口套利窗口关闭，内地市场继续走跌。供需矛盾突出(供应增加明显，需求变化有限)，国内市场持续探底。　　其次，看看2018年至今我国各个地区跌了多少？地区(元/吨)1月2日3月7日涨跌值华东3450-35502690-2820-760/-730华南3800-38202760-2770-1040/-1050山东3100-32502240-2470-860/-780内蒙古(北线)2800-28502000-2020-800/-830陕北2830-28501960-2000-870/-850河北3080-32002250-2330-830/-870山西2780-29302100-2200-680/-730河南3000-30502300-2350-700/-700　　据中宇监测显示，2018年至今，我国西北地区市场跌幅最大，高达29%-31%，而华东跌幅最小，在20%-22%，目前东、西部价差依旧在700元/吨以上。                                            (责任编辑：DF350)"
"范春华：现货波动不大 甲醇维持震荡","　　周一甲醇期货价格小幅震荡运行。现货方面，山东南部地区甲醇市场商谈波动不大。目前下游开工企业部分消耗库存，散单成交一般。华南甲醇市场商谈窄幅上行。技术面，主力MA1805合约短期关注2700附近压力情况。操作建议：暂时观望。 　　分析师：范春华                                             (责任编辑：DF350)"
"基本面可能继续保持偏弱态势 甲醇考验技术面的支撑","　　去年10月中旬至今年年初，甲醇价格一路大幅上升，期货主力1805合约3个月上涨600元/吨，涨幅为25%，现货价格上涨超过1000元/吨，涨幅高达37%，现货价格大幅升水期货高达700元/吨，社会库存低、华东市场现货紧张是主要推手。多方唱罢空方登场，1月中旬甲醇价格冲高回落，技术上出现流星线形态，期价自此一路走弱，至今已经从最高点下跌400元/吨，供需面趋于宽松是原因之一，外加成本走弱等因素，目前处于上涨通道下沿附近。笔者认为，随着3月来临，港口库存依旧偏低、内地装置将集中检修、下游传统需求好转等利多因素显现，预期市场利空一边倒的局面将结束，期价有望止跌。　　短期利空犹存　　2月甲醇企业积极生产，卓创数据显示，当月甲醇产量为480.15万吨，较1月增加18.9万吨，较去年同期增加近107万吨。春节后内地甲醇生产企业多有排库压力，但传统下游复工时间推迟，沿海甲醇价格快速回落，导致套利窗口关闭，内地甲醇出货相对缓慢。沿海地区下游企业采购积极性不强，主要是节前备货尚未消化完毕，并且部分烯烃装置可能有检修计划。另外，港口库存小幅增加、气头装置恢复生产等消息令市场维持看空心态，煤价及运费下跌导致甲醇成本面走弱，现货价格大幅下跌。　　据了解，天然气制甲醇的装置近期集中复产。截至3月1日，卓创资讯统计的数据显示，已经有青海中浩、内蒙古博源、四川玖源、重庆卡贝乐等共235万吨气头装置重启，未来青海桂鲁80万吨、江油万利15万吨、大庆油田20万吨的气头装置都有3月重启的计划，部分煤制和焦炉气制甲醇装置也有重启或提负计划。因此，3月中上旬甲醇基本面可能继续保持偏弱态势，但从技术面上看，主力1805合约运行至上涨通道的下沿，目前价位下方有技术支撑，上周四大幅放量增仓，收底部锤子线形态，现止跌迹象。　　后期利多增强 　　3月中下旬，甲醇装置将陆续开始检修。目前中煤远兴、久泰能源、内蒙古国泰等共410万吨装置出台检修计划，大部分在3月下旬至4月，检修时间为30—50天。预期随着甲醇装置集中检修，市场的现货量有所收紧，但近期煤制烯烃装置开工有所上升，有利于甲醇库存的消化，随着元宵节后下游传统需求逐渐恢复，需求或至3月中下旬回到正常水平。　　与此同时，甲醇港口库存整体偏低。数据显示，截至3月1日，甲醇港口库存为45.43万吨，较春节前增加近8万吨，但依旧处于历史偏低水平，并且近期进口货到港量有限，所以港口库存或维持低位。因前期欧洲及中国台湾地区甲醇价格较高，部分东南亚套利货源发往两地，加之后期国外甲醇装置也将陆续检修，预期3月国内甲醇进口量将受到影响，市场供需面有望转好，期价或逐渐企稳。　　整体来看，甲醇主力1805合约处于上涨通道中，短期考验通道下方支撑。从基本面来看，煤价下跌、气头装置集中重启及需求偏弱的利空因素仍存，但目前甲醇港口库存偏低，短期没有大幅增加的可能。笔者分析后认为，3月中下旬，甲醇装置集中检修，传统需求将逐渐回升，甲醇价格或逐渐企稳，但后市还需关注宏观面、煤价及需求端的配合情况。　　(作者单位：国投安信期货)                                    (原标题：甲醇考验技术面的支撑)                                                (责任编辑：DF350)"
"范春华：现货整体气氛偏淡 甲醇维持震荡偏弱","　　上周甲醇期货价格震荡下跌。现货方面，江苏常州张家港、南通甲醇市场窄幅波动。陕西地区甲醇市场整理为主。随着下游负荷的逐步提升，需求也将逐步释放，市场价格或将逐步平稳。技术面，主力MA1805合约跌破2700重要支撑，行情维持震荡偏弱。操作建议：可轻仓持有空单。  　　分析师：范春华                                             (责任编辑：DF350)"
