"标题","正文"
"虽有成本支撑 但期铝仍受外盘拖累","　　SMM7月16日讯：上周五伦铝开于2042美元/吨，盘初伦铝重心略有上移意欲上行，小幅摸高2052.5美元/吨，但上方4小时K线图5日均线阻力明显较强，伦铝拐头向下开启下探模式，进入欧洲交易时段，美元回升至95点上方，伦铝更是放量下泄低位触及2021.5美元/吨，随后伦铝修复跌势，高位返升至2058美元/吨，依然突破不了5日均线阻力，回落收于2036美元/吨。伦铝顺畅地沿着5日均线下沿下跌，且高位与5日均线距离在拉开，料伦铝延续下跌模式，日内运行2015~2050美元/吨。 　　上周五夜盘沪铝主力开于14075元/吨，多头信心不足下，沪铝主力围绕日均线震荡，高位录得14095元/吨，多头不自信，加上伦铝回落，引发空头入场，沪铝主力下行，低位触及14025元/吨，随后小有修复，收于14050元/吨。持仓量增2700手至279206手。即时沪伦比值为6.90，维持上周五比值。受外盘疲软影响，沪铝弱势震荡，同时，氧化铝价格的快速上涨，令铝价得到一定的支撑，料日内运行13950~14150元/吨。期铝当月1807合约最后一个交易日，料现货贴水20元/吨至升水20元/吨。                                            (责任编辑：DF120)"
"铝今日观点 仍面临一定下跌压力","　　上周五LME铝下跌0.27%，至2036.00美元/吨，沪铝指数下跌0.45%，收于14038元/吨。7月12日LME铝现货升水49.5美元/吨，前一交易日为升水37.5美元/吨。7月12日LME铝锭库存大增14075吨至1134600吨。7月12日，国内铝锭社会库存合计174.3万吨，环比上周四减少2.3万吨。成本端，氧化铝价已跌破氧化铝企业完全成本，并引致国内大型企业如中铝以及香江万基大量减产，氧化铝价格近几日有所回升，成本支撑有所加强；铝行业去产能预期受“蓝天保卫战计划”支撑而增强，其中汾渭平原今年也被纳入供暖季限产当中，铝下半年产能投放可能受到抑制，对铝价产生支撑，从市场走势看，14000元/吨成本附近对盘面有较强支撑作用，比对近期其他基本金属的跌幅，铝价表现相对坚挺，但仍面临一定下跌压力，密切关注三季度新增产能投放情况。 　　                                            (责任编辑：DF386)"
"丸红商事：6月末日本三大港口铝库存环比攀升8%","　　东京7月13日消息，贸易公司日本丸红商事(Marubeni Corp)周五表示，6月末日本三大港口铝库存较前月攀升8%，至306,900吨。                                            (责任编辑：DF120)"
"7月13日上期所沪铝期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算al180713990140001390013900-7072305876013970al180814025140751396013965-703995415535014035al180914080141501403014040-6014689827650614100al181014190142251410514110-752699810540814185al181114255143001418514200-5549183105814255al181214280143651426014265-7514801673814340al190114415144351433014330-90206376614420al190214470145001439014390-85160131814475al19031454514545145301454015883014525al190414650146501455014555-603818814615al190514690147451459514595-752223614670al190614690146901469014690-20213814710                                            (责任编辑：DF395)"
"7月13日氟化铝(干法)为10885.71元/吨","　　7月13日，氟化铝(干法)参考价为10885.71元/吨，与7月1日(10814.29)相比，上涨了0.66%。 　　                                            (责任编辑：DF120)"
"铝：建议多单继续持有","　　铝：环保整治趋紧以及去产能预期的强化，同时导致本已趋紧的铝土矿更加紧张，氧化铝面临亏损实行弹性生产，铝成本端支撑效应再度显现。下游逢低采购，库存再度下滑，淡季不淡，铝现货由贴水逐渐转为平水。目前看来，铝价已跌破完全成本线，，铝价相对抗跌，但仍有一定拖累，从绝对价格看铝价已经具备做多的安全边际，但由于高库存资金风险偏好不高，或限制涨幅，建议低位少量买入。 　　策略：建议多单继续持有。 　　风险点：库存处于高位，下游消费进入淡季。                                            (责任编辑：DF318)"
"锌铝：锌市供需两弱 铝成本支撑显现","　　锌：海外矿供给缺口收窄且逐渐走向宽松趋势已达成市场共识，虽然国内矿的供给由于环保因素难以有增量，但内外基本面差异将增加国内外出现套利机会，锌矿以及锭的进口窗口打开预期将增加，因此国内供给压力也将逐渐显现。锌供需两弱，预计维持弱势震荡。未来重点关注加工费以及锌锭库存变动。 　　策略：空头底仓持有。 　　风险点：锌锭库存低位，淡季消费不淡。                                            (责任编辑：DF318)"
"7月13日上期所沪铝期货午盘报价","合约名称开盘价最高价最低价最新价涨跌成交量持仓量昨日结算al180713990140001395013955-1545706059013970al180814025140751398514015-202507215898814035al180914080141501406514090-108948627606614100al181014190142251414014165-201689810351614185al181114255143001422514240-1533023087214255al181214280143651428014315-257381666014340al190114415144351438014385-35190376414420al190214470145001445014455-2060127214475al19031454514545145301454015883014525al190414650146501462014650353418814615al190514690147451469014695251423814670al19061480514805148051480595-13814710                                            (责任编辑：DF155)"
"华东铝：贴水维稳 成交一般","　　期铝当月午前震荡尾盘收跌。上海成交集中13960~13980元/吨，对当月贴水10元/吨至平水，无锡成交集中13960~13980元/吨，杭州成交集中13970~13990元/吨。持货商稳定出货，尾盘期铝下跌时，市场有出现13940元/吨的低价报价，但已临近休市，还未见成交，中间商今天接货力度减弱，下游企业按需备货周末，整体成交一般。                                            (责任编辑：DF052)"
"华南铝：持货商出货积极 市场整体成交不佳","　　午前期铝窄幅震荡，今日广东现货市场成交集中在14040~14050元/吨，粤沪价差维持在70元/吨，今日广东市场持货商出货积极，除某大型铝企继续收货外，其他中间商及下游采购意愿均不高，因此铝锭成交活跃度较低，铝棒加工费继续小幅下调，90mm规格的铝棒加工费成交集中在500~580元/吨，110/120mm规格集中在430~460元/吨，178mm规格集中在420~460元/吨。                                            (责任编辑：DF052)"
"7月13日长江有色网有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝A0013,960-14,000元/吨-10国产07-13含税　　                                            (责任编辑：DF386)"
"7月13日华通有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注铝锭(99.85%)99.85%14,060-14,080元/吨-10国产07-13含税铝锭(99.70%)99.70%14,000-14,040元/吨-10国产07-13含税                                            (责任编辑：DF386)"
"7月13日下午长江有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝A0013,920-14,000元/吨-35国产07-13含税　　                                            (责任编辑：DF386)"
"7月13日北京有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO13,980-13,980元/吨-10山西07-13含税                                            (责任编辑：DF386)"
"7月13日西安有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO14,010-14,010元/吨-10青峒峡07-13含税　　                                            (责任编辑：DF386)"
"7月13日上海地区有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝A0013,950-13,990元/吨-10国产07-13含税                                            (责任编辑：DF386)"
"7月13日沈阳有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO14,000-14,000元/吨-10抚铝07-13含税　　                                            (责任编辑：DF386)"
"7月13日天津有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO13,960-13,960元/吨-10山东07-13含税                                            (责任编辑：DF386)"
"7月13日重庆有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO14,030-14,030元/吨-10西南铝07-13含税                                            (责任编辑：DF386)"
"7月13日广州有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO14,050-14,050元/吨0西南铝07-13含税                                            (责任编辑：DF386)"
"7月13日济南有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注铝板2-6*1000*200015,210-15,210元/吨-10国产07-13含税A00铝AOO14,000-14,000元/吨-10山东07-13含税　　                                            (责任编辑：DF386)"
"7月13日无锡有色金属铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注A00铝AOO13,970-13,970元/吨-10上海07-13含税                                            (责任编辑：DF386)"
"7月13日无锡有色金属锌价格","品名材质价格区间单位涨跌产地/牌号发布日期备注1#锌1#21,100-21,100元/吨-50哈锌07-13含税锌合金Z322,040-22,040元/吨-50无锡07-13含税                                            (责任编辑：DF386)"
"7月13日江苏废旧金属废铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注干净割胶铝线-12,050-12,250元/吨50江苏地区07-13不含税破碎熟铝90-92%10,550-10,750元/吨0江苏地区07-13不含税破碎生铝91-93%11,400-11,600元/吨0江苏地区07-13不含税合金铝-13,300-13,500元/吨0江苏地区07-13不含税                                            (责任编辑：DF386)"
"7月13日湖北废旧金属废铝价格","　　品名材质价格区间单位涨跌产地/牌号发布日期备注破碎熟铝90-92%10,600-10,800元/吨0湖北地区07-13不含税破碎生铝91-93%11,350-11,550元/吨0湖北地区07-13不含税合金铝-13,550-13,650元/吨0湖北地区07-13不含税机件生铝(含铁6-8%)含铁6-8%10,800-11,100元/吨0湖北地区07-13不含税                                             (责任编辑：DF386)"
"7月13日贵州废旧金属废铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注破碎熟铝90-92%10,550-10,750元/吨0贵州地区07-13不含税破碎生铝91-93%11,400-11,600元/吨0贵州地区07-13不含税机件生铝(含铁6-8%)含铁6-8%10,850-11,050元/吨0贵州地区07-13不含税                                            (责任编辑：DF386)"
"7月13日国际废旧金属废铝价格","品名材质价格区间单位涨跌产地/牌号发布日期备注进口干净6063料-1,815-1,835美元/吨-15美国07-13不含税带皮铝线铝68%1,285-1,305美元/吨-10美国07-13不含税切片铝料93-95%1,610-1,630美元/吨-15美国07-13不含税干净356轮毂铝-1,910-1,920美元/吨-10美国07-13不含税干净纯铝水箱-1,490-1,510美元/吨-15美国07-13不含税干净合金熟杂铝料-1,530-1,550美元/吨-10美国07-13不含税                                            (责任编辑：DF386)"
"7月13日上期所沪铝期货开盘报价","合约名称开盘价最高价最低价最新价涨跌成交量持仓量昨日结算al180713990139901395013970-4006226013970al180814025140751398514045101128016052214035al180914080141501406514125254904827388814100al18101419014225141401419510855810244214185al1811142551430014225142701516383052414255al181214280143651428014350104801667214340al190114415144351438014410-1030378014420al190214470145001445014465-1022127814475al19031458514585145851458560-83014525al190414650146501462014625102217614615al190514690147451469014695251423814670al19061480514805148051480595-13814710                                            (责任编辑：DF395)"
"铝今日观点 面临一定下跌压力","　　昨日LME铝下跌0.92%，至2041.50美元/吨，沪铝指数上涨0.99%，收于14122元/吨。7月12日LME铝现货升水49.5美元/吨，前一交易日为升水37.5美元/吨，昨日长江有色均价较沪铝指数结算价贴水112元，前一日贴水143元。7月12日LME铝锭库存大增14075吨至1134600吨。7月6日，国内铝锭社会库存合计176.5万吨，环比上周四持稳。成本端，氧化铝价已跌破氧化铝企业完全成本，并引致国内大型企业如中铝以及香江万基大量减产，氧化铝价格近几日有所回升，成本支撑有所加强；国务院继续严控“两高”行业产能，环保加压下，铝下半年产能投放可能受到抑制，对铝价产生支撑，从市场走势看，14000元/吨成本附近对盘面有较强支撑作用，比对近期其他基本金属的跌幅，铝价表现相对坚挺，但仍面临一定下跌压力，密切关注三季度新增产能投放情况。                                            (责任编辑：DF386)"
"伦铝表现较弱 沪伦比值快速回升","　　SMM7月13日讯：隔夜伦铝开于2060.5美元/吨，亚盘时段伦铝重心稳步上移，高位触及5日均线于2080美元/吨处受阻，盘末进入欧洲交易时段伦铝放量急速下泄低位触及2032美元/吨，主因市场传言美方面放松俄铝制裁，随后伦铝回升至2074美元/吨，受阻于5日均线，伦铝回落收于2041.5美元/吨。成交量增2306手至18025手，持仓量增470手至661573手。LME铝库存增14075吨至1134600吨，LME铝库存连续增加，叠加美放松俄铝制裁传言，LME承压，料日内运行2030~2065美元/吨。　　隔夜沪铝主力低开于14080元/吨，多头增仓下，沪铝主力上触14150元/吨，并围绕14135元/吨震荡，随后受外盘回落影响，多头平仓避险，沪铝主力回落至14095元/吨震荡，收于14090元/吨。持仓量增66手至273782手。沪铝指数减仓1174手至652446手。即时沪伦比值为6.90，近期沪伦比值的提升加速。5/10日均线趋拢形成震荡中心线，同时20日均线向下靠近5/10日均线，沪铝区间运行，同时受制于外盘较弱，沪铝主力运行于区间的中低区，料日内运行14000~14150元/吨。现货贴水20元/吨至升水20元/吨。　                                            (责任编辑：DF120)"
"无锡有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48500-48500元/吨350上冶7月12日含税A00铝AOO13980-13980元/吨150上海7月12日含税1#铅1#19950-19950元/吨-250火炬7月12日含税1#锌1# 21150-21150元/吨150哈锌7月12日含税锌合金Z322090-22090元/吨150无锡7月12日含税1#锡1#143,000-144,000元/吨1,250云锡广西7月12日含税电解镍(金川)1#113250-113250元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"山东临沂废铝市场报价（7月11日）","品名地区最低价(元/吨) 最高价(元/吨) 干净割胶铝线(AL>99%)山东临沂地区1120011400混合型材铝山东临沂地区1050010700生杂铝件(FE山东临沂地区1070010900                                            (责任编辑：DF155)"
"重庆有色金属(铜铝铅锌锡镍)7月11日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48,200-48,200元/吨-1,500云南7月11日含税A00铝AOO13,890-13,890元/吨-150西南铝7月11日含税1#铅1#20,100-20,200元/吨-400昆明7月11日含税1#锌1#21,050-21,050元/吨-950云南7月11日含税1#镍1#110,100-110,100元/吨-2,400金川7月11日含税                                            (责任编辑：DF155)"
"天津有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48500-48500元/吨350云铜7月12日含税A00铝AOO13970-13970元/吨150山东7月12日含税1#铅1#19950-19950元/吨-250保定7月12日含税0#锌0#21150-21150元/吨150凌海白银7月12日含税1#锡1# 143,500-144,000元/吨1,250云锡7月12日含税1#镍1#113300-113300元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"沈阳有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48550-48550元/吨350赤峰7月12日含税A00铝AOO14010-14010元/吨150抚铝7月12日含税1#铅1#19950-19950元/吨-250东北7月12日含税0#锌0#21250-21250元/吨150葫芦岛7月12日含税1#锡1#144,000-144,000元/吨1,250云锡7月12日含税1#镍1#113300-113300元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"重庆有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48550-48550元/吨350云南7月12日含税A00铝AOO14040-14040元/吨150西南铝7月12日含税1#铅1#19850-19950元/吨-250昆明7月12日含税1#锌1#21200-21200元/吨150云南7月12日含税1#镍1#113200-113200元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"武汉有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48500-48500元/吨350大冶7月12日含税1#锡1#143,500-144,500元/吨1,250云锡7月12日含税电解镍(金川)1#113300-113300元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"西安有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48550-48550元/吨350云南7月12日含税A00铝AOO14020-14020元/吨150青峒峡7月12日含税1#铅1#19850-19950元/吨-250西南7月12日含税0#锌0#21250-21250元/吨150云南7月12日含税1#镍1#113300-113300元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"昆明有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48600-48600元/吨350云冶7月12日含税电解镍(金川)1#112800-112800元/吨3,100金川7月12日含税1#铅1#19950-19950元/吨-250云南7月12日含税                                            (责任编辑：DF155)"
"济南有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48450-48450元/吨350葫芦岛7月12日含税铝板2-6*1000*2000 15220-15220元/吨150国产7月12日含税A00铝AOO 14010-14010元/吨150山东7月12日含税1#铅1#19950-19950元/吨-250昆明7月12日含税0#锌0#21200-21200元/吨150葫芦岛7月12日含税1#锡1#144,000-144,000元/吨1,250昆明7月12日含税1#镍1#113400-113400元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"北京有色金属(铜铝铅锌锡镍)7月12日市场行情","品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#48500-48500元/吨350葫芦岛7月12日含税A00铝AOO13990-13990元/吨150山西7月12日含税1#铅1#19950-19950元/吨-250沈阳7月12日含税0#锌0#21200-21200元/吨150凌海7月12日含税1#锡1#143,500-144,000元/吨1,250云锡7月12日含税电解镍(金川)1#113200-113200元/吨3,100金川7月12日含税                                            (责任编辑：DF155)"
"河南长葛废铝市场报价（7月11日）","品名地区最低价(元/吨) 最高价(元/吨) 干净割胶铝线(AL>99%)河南长葛地区1110011300混合型材铝河南长葛地区1050010700生杂铝件(FE河南长葛地区1100011200                                            (责任编辑：DF155)"
"湖南汨罗废铝市场报价（7月11日）","品名地区最低价(元/吨) 最高价(元/吨) 干净割胶铝线(AL>99%)湖南汨罗地区1110011300混合型材铝湖南汨罗地区1040010600生杂铝件(FE湖南汨罗地区1070010900                                            (责任编辑：DF155)"
"7月12日上期所沪铝期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算al18071405514060138301399016591606243013825al1808139551410013955140501256030416199013925al18091405514180140351412513020640427371613995al1810141101425014100142001454735010179814055al18111421514325141901428516082003054814125al18121429014390142701436016529021668614195al190114355144851433014425135548379014290al190214425145201441514465125188128814340al1903144851458514485145851803883014405al1904145601470014560147001601217014540al1905146051477014605147401703023614570al19061470014805146651480517512413814630                                            (责任编辑：DF395)"
"上海物贸中心有色金属交易市场7月12日(铜铝铅锌锡镍)","品种最低价最高价平均价涨跌更新时间铜484104849048450↑4002018/07/12铜升贴水-5030-10↑302018/07/12铝139601400013980↑1502018/07/12铝升贴水-3010-1002018/07/120#锌211002120021150↑1502018/07/12锌升贴水160260210↓52018/07/12镍112950113350113150↑31502018/07/12锡143500145000144250↑22502018/07/12铅198752007519975↓1752018/07/12银365036553652.5↓17.52018/07/12                                            (责任编辑：DF372)"
"广东有色现货报价(南储华南地区)7月12日(铜铝铅锌镍钴镉锰镁铋)","品名牌号价格区间均价涨跌日期重熔用铝锭Al99.714000-141001405015007-12升贴水Al99.7(c)20-(b)10-52013:00铝棒Φ906063500-560530007-12铝棒Φ1206063450-510480007-12铝棒Φ1786063400-480440-2007-12锌锭Zn99.99521070-213702122012007-12升贴水Zn99.995(b)430-(b)430430-4010:30锌锭Zn99.9921020-213202117012007-12阴极铜CU-CATH-148490-486904859033007-12升贴水CU-CATH-1(b)140-(b)170155-1510:30铅锭Pb99.99419800-1990019850-30007-12锡锭Sn99.90143000-14400014350075007-12电解镍Ni9996113600-113600113600330007-12电解钴Co99.98534500-537500536000007-12                                            (责任编辑：DF372)"
"广东有色现货报价(南储华东地区)7月12日（铜铝锌）","重熔用铝锭Al99.713960-140001398016007-12锌锭Zn99.99521110-213102121016007-12锌锭Zn99.9921010-212102111016007-12阴极铜CU-CATH-148340-485404844035007-12升贴水CU-CATH-1(c)20-(b)200510:30                                            (责任编辑：DF372)"
"7月12日国内电工圆铝杆价格行情","日期产品名称规格最低价最高价省份价格单位城市备注2018-07-12电工圆铝杆(A4-A6)9.5mm1410014140内蒙古元/吨包头市含税价2018-07-12电工圆铝杆(A4-A6)9.5mm1414014280广东元/吨广州市2018-07-12电工圆铝杆(A4-A6)9.5mm1411014240辽宁元/吨抚顺市含税价                                            (责任编辑：DF372)"
"7月12日山东市场铝合金价格行情","日期产品名称牌号最低价最高价价格说明价格单位产地2018-07-12铝合金A3561441014610含税元/吨山东2018-07-12铝合金ADC121468015030含税元/吨山东2018-07-12铝合金ZLD1021435014860含税元/吨山东                                            (责任编辑：DF372)"
"7月12日1060H24铝板价格","日期产品名称规格型号最低价最高价省份价格单位备注2018-07-12铝板1mm*1000*20001060H241595016420山东元/吨含税价2018-07-12铝板1.0*1000*20001060H241674016990广东元/吨含税价                                            (责任编辑：DF372)"
"长江有色金属现货下午快讯7月12日(铜铝铅锌锡镍)","品种价格均价涨跌幅产地/牌号日期1# 铜48400~4888048640↑ 860旺旺上冶江铜7月12日铜升贴水b10~b600旺旺上冶江铜7月12日A00 铝13970~1402013995↑ 155信发海湖青铜峡7月12日1# 铅19850~2035020100↓ -50宙泰白银株冶7月12日0# 锌21130~2246021795↑ 320云南双燕葫锌牌7月12日1# 锌21080~2146021270↑ 320进口甘肃陕西7月12日1# 镍板112900~114600113750↑ 4300四川尼科进口金川7月12日1# 锡143000~145000144000↑ 1750南山云山云锡7月12日                                            (责任编辑：DF372)"
"今日铝价行情价格7月12日","　　今日铝价行情价格7月12日 市场/品种 价格涨跌长江市场(A00 铝)13970-14010元/吨150上海现货(A00铝锭)13960-14000元/吨150南海(佛山破碎生铝)11400-11600元/吨50伦敦(铝最新价)2054美元/吨-7上期所(当前月份收盘价)13990元/吨165广东南储(重熔用铝锭)14000-14100元/吨150                                            (责任编辑：DF372)"
"长江有色金属现货上午快讯7月12日(铜铝铅锌锡镍)","品种名称最低价最高价成交单位今日均价涨跌幅产地/牌号交货地点日期1# 铜4852048540吨48530↑370旺旺上冶江铜上海2018-07-12A00 铝1397014010吨13990↑150信发海湖青铜峡上海2018-07-121# 铅1985020050吨19950↓-250宙泰白银株冶上海2018-07-120# 锌2125022250吨21750↑170云南双燕葫锌牌上海2018-07-121# 锌2120021250吨21225↑170进口甘肃陕西上海2018-07-121# 镍板113050113550吨113300↑3100进口四川尼科金川上海2018-07-121# 锡143500144500吨144000↑1250进口云山云锡上海2018-07-12无氧铜丝 Φ3mm4954049840吨49690↑370亨通越王鑫汇上海2018-07-12漆包线 QZ 0.1-3.0mm5173055730吨53730↑370浙江佳磁上海2018-07-121# 钴515000545000吨5300000四川尼科凯力克金川上海2018-07-121# 锑5150052500吨520000云南广西上海2018-07-122# 锑5100052000吨515000云南广西上海2018-07-12金属硅 553#-331#1220015000吨136000贵州云南福建上海2018-07-12金属硅 3303#-2202#1550016500吨160000云南福建上海2018-07-121# 镁锭1720017300吨17250↓-100河南山西上海2018-07-121# 电解锰1820018300吨18250↓-850重庆四川湖南上海2018-07-12MB超细镍粉200-6500目180960千克5700江阴上海2018-07-12金属铬7650077500吨77000↓-1000进口锦州上海2018-07-12铸造铝合金锭A356.21509015490吨15290↑150上海正岸浙江金宇宁波展慈上海2018-07-12铸造铝合金锭ZL1021489015090吨14990↑150上海正岸浙江金宇宁波展慈上海2018-07-12R401A专用紫铜管5353053530吨53530↑370山东中佳上海2018-07-12压铸锌合金锭ZAMAK-32305023050吨23050↑150上百牌上海2018-07-12硫酸镍2750029500吨285000成冶金川吉林上海2018-07-12氯化镍3150034500吨330000金川意大利吉林上海2018-07-121# 白银36503670千克3660↓-15国产上海2018-07-12磷铜合金5095051450吨51200↑350山东江苏上海2018-07-12钯232234克2330国产上海2018-07-12铝合金ADC121519015390吨15290↑150国产上海2018-07-12                                            (责任编辑：DF372)"
"上海现货-基本金属7月12日(铜铝铅锌锡镍)","名称规格产地/牌号最低价最高价平均价涨跌1#电解铜Cu_Ag>=99.95%国产、进口483704853048450↑440平水铜Cu_Ag>=99.95%国产、进口483704849048430↑440升水铜Cu_Ag>=99.95%国产、进口484104853048470↑450湿法铜Cu_Ag>=99.95%进口483404846048400↑440贵溪铜Cu_Ag>=99.95%江西铜业484304853048480↑450A00铝锭Al99.70国产139601400013980↑150再生精铅≥pb99.97国产196001970019650↓275再生铅≥pb98.5国产191501925019200↓200起动型汽车电池扣废液白壳国产915092509200↓50长江快讯Al99.70国产139701401013990↑1501#铅锭Pb99.994国产198502000019925↓2501#南华牌铅锭Pb99.994韶冶198251982519825↓2501#锌锭Zn99.99国产、进口210602116021110↑1600#锌锭Zn99.995国产、进口211602126021210↑1600#火炬(出厂价)Zn99.995株冶233402334023340↑1600#葫锌Zn99.995葫芦岛244502445024450↑1600#南华Zn99.995韶冶232102321023210↑1600#红鹭(Ibis)Zn99.995白银225002250022500↑1500#双燕Zn99.995八一锌业229502295022950↑1600#祥云飞龙Zn99.995云南祥云飞龙215102151021510↑1600#水口山(出厂价)Zn99.995湖南水口山214102141021410↑1601#锡锭Sn99.90国产143000144000143500↑7501#电解镍Ni99.90国产、进口112800113600113200↑35501#金川镍Ni99.90甘肃金川113500113600113550↑36501#进口镍112800113100112950↑3600氧化铝华东华东地区285029002875↑20氧化铝华中华中地区285029002875↑20氧化铝华北华北地区285029002875↑20氧化铝华南华南地区2700280027500氧化铝进口进口地区3000310030500氧化铝中铝企业山东中铝3000300030000氧化铝中铝企业河南中铝3000300030000氧化铝中铝企业山西中铝3000300030000氧化铝中铝企业贵州中铝3000300030000氧化铝中铝企业广西中铝3000300030000                                            (责任编辑：DF372)"
"国际废旧金属现货行情（7月12日）(黄杂铜水箱铝304炉料轮毂铝铝线光亮铜线6063)","名称最低价最高价平均价涨跌美国1#光亮铜线592059405930+50美国2#铜(94-96%)550055305515+50美国黄杂铜(Fe<3%)370537253715+30美国干净黄铜水箱348035003490+25美国304炉料18-8162016401630+30美国产干净6063料183018501840-20美国干净合金熟杂铝料154015601550-20美国金属含量93-95%切片铝料162516451635-20美国带皮铝线(铝68%)129513151305-15美国干净纯铝水箱150515251515-15                                            (责任编辑：DF372)"
"佛山地区废铝锌合金市场报价（7月12日）","名称最低价最高价平均价涨跌国产A00批售(送厂)中午报价*142901439014340+150国产氧化铝*280029002850+100进口洁净6063料111001130011200+100国产洁净6063新料115001170011600+100国产洁净6063旧料105001070010600+100干净港装报纸板(废旧)113001150011400+100破碎水箱铝(88-90%)9800100009900+150拆水箱铝(85-87%)930095009400+150散装唛仔880090008900+100中铝企业A00(华南地区)*141201412014120+210电工圆铝杆(9.5mm)*149001500014950+150电泳铝材194001960019500+150喷涂铝材189001910019000+150国标磨砂铝材180001820018100+150水箱铝复锭121001230012200+150割胶铝线120501225012150+150割胶铝皮120001220012100+150优质环保合金压铸铝锭ADC12*165001670016600+50标准合金压铸铝锭ADC12151001530015200+50合金压铸铝锭(7#铝)136001380013700+50优质破碎生铝(93-95%)*129501315013050+50破碎生铝(91-93%)114001160011500+50破碎熟铝(90-92%)105501075010650+50锌合金(压铸3#料)*226002280022700+150锌合金5#(旧料)200502025020150+150破碎锌(84-86%)161501635016250+150进口干净合金铝料970099009800+100国产金属硅553#1150011700116000国产金属硅441#1240012600125000                                            (责任编辑：DF372)"
"7月12日常熟鸿嘉氟氟化铝停车","　　常熟市鸿嘉氟科技有限公司氟化铝停车中，开车时间未定。                                            (责任编辑：DF120)"
"7月12日福建地区氟化铝价格暂稳","　　福建地区氟化铝价格暂稳，主流报价在11500元/吨左右，价格呈现上升状态。近期接单尚可，货源紧张，后期仍有调价计划。                                            (责任编辑：DF120)"
"7月12日鲁增化工氟化铝价格暂稳","　　山东鲁增化工氟化铝报价暂稳，出厂报价11000元/吨，实际成交价以商谈为主。年产量3万吨，装置满负荷生产。                                            (责任编辑：DF120)"
"7月12日5052铝板价格行情","日期产品名称规格型号最低价最高价省份价格单位备注2018-07-12铝板1mm*1000*200050521690017710河南元/吨含税价2018-07-12铝板1.0*1000*200050521596016170广东元/吨含税价                                            (责任编辑：DF372)"
"7月12日氟化铝各地市场价格","日期产品名称规格最低价最高价价格说明价格单位省份备注2018-07-12氟化铝干法88008900含税元/吨河南不含运费2018-07-12氟化铝干法86008800含税元/吨湖南不含运费                                            (责任编辑：DF372)"
"天津废铝市场报价（7月11日）","品名地区最低价(元/吨) 最高价(元/吨) 干净割胶铝线(AL>99%)天津地区1230012500带钢丝铝线天津地区83008500带铁铜铝水箱天津地区2170021900混合型材铝天津地区1100011200熟合金杂铝(干净)天津地区1000010200生杂铝件(FE天津地区1150011700铝变速箱(AL30%)天津地区46004800铝煤气表(AL70%)天津地区84008600干净铝水箱天津地区1000010200带铁铝水箱天津地区85008700铜铝水箱天津地区2360023800                                            (责任编辑：DF372)"
